best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.8211485756768121,1,7.804226065180615e-05,model,0.8181065684184432,0.5223615939024264,0.8211485756768121
0.7828881188044472,2,7.236067977499791e-05,model,0.7316935183480382,0.5004645100346318,0.7828881188044472
0.7689359997946118,3,6.351141009169893e-05,model,0.7032920569181442,0.4954200653802781,0.7689359997946118
0.761817617265005,4,5.23606797749979e-05,model,0.6876757191494107,0.4915382950394242,0.761817617265005
0.7537114784200355,5,4e-05,model,0.6782562034204602,0.48926665795543206,0.7537114784200355
0.7537114784200355,6,2.7639320225002108e-05,model,0.6726077971979976,0.4892327586179057,0.7566894955105252
0.7505812781197684,7,1.648858990830108e-05,model,0.6688688052818179,0.4868288312639509,0.7505812781197684
0.7501374784600798,8,7.639320225002106e-06,model,0.6662670820951462,0.4861590844613534,0.7501374784600798
0.7455738673134455,9,1.9577393481938587e-06,model,0.664885526522994,0.4849603955707853,0.7455738673134455
0.7455738673134455,10,0.0,model,0.6639972124248743,0.48499324031607816,0.7460002989996047
