best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.5539470679230161,1,4.877641290737884e-05,model,0.5494011582341045,0.3393780546528952,0.5539470679230161
0.5099039185378287,2,4.522542485937368e-05,model,0.5059397508157417,0.3149673884350156,0.5099039185378287
0.4917207755266674,3,3.969463130731183e-05,model,0.48612656095065176,0.30943739792657277,0.4917207755266674
0.4842240339706814,4,3.2725424859373684e-05,model,0.4746672078035772,0.30800345965794157,0.4842240339706814
0.4830392963356442,5,2.4999999999999998e-05,model,0.46579616831149906,0.30235180495277286,0.4830392963356442
0.47575820911498296,6,1.7274575140626315e-05,model,0.4573875890346244,0.29832744172641207,0.47575820911498296
0.4676986670210248,7,1.0305368692688173e-05,model,0.4490895486669615,0.2945466327761847,0.4676986670210248
0.4676986670210248,8,4.774575140626316e-06,model,0.44475266011431813,0.2944294334877105,0.4701790560096029
0.4676986670210248,9,1.2235870926211614e-06,model,0.4400367431808263,0.2955784625004208,0.47261706988016766
0.4676986670210248,10,0.0,model,0.4374542747391388,0.294468407474813,0.47098072062409113
