best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.24814878898635317,1,0.0001,model,0.4094669157639146,0.33140087898717296,0.24814878898635317
0.22358177635227958,2,0.0001,model,0.2787425830028951,0.30964853798595066,0.22358177635227958
0.21320064420463813,3,0.0001,model,0.26056021751719527,0.2989151413089496,0.21320064420463813
0.20727164022753808,4,0.0001,model,0.25202689599245787,0.29241815120525555,0.20727164022753808
0.20460146860983688,5,0.0001,model,0.24685519581544213,0.28923401099039353,0.20460146860983688
0.20080933389068092,6,0.0001,model,0.243157729099039,0.2851153792338986,0.20080933389068092
0.19774474168881306,7,0.0001,model,0.24008684209547937,0.28211603347173947,0.19774474168881306
0.1960127947504134,8,0.0001,model,0.2374646394746378,0.2803388108062631,0.1960127947504134
0.1945954292256619,9,0.0001,model,0.2350956135778688,0.2790212765625616,0.1945954292256619
0.19217663489645762,10,0.0001,model,0.23322699472191744,0.276858209520291,0.19217663489645762
