best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.2172362159469541,1,0.0001,model,0.3417447969841305,0.3035050303765175,0.2172362159469541
0.19577972471775915,2,0.0001,model,0.23986511686234735,0.28171226205855515,0.19577972471775915
0.187900146250908,3,0.0001,model,0.2242057318217121,0.2724351543751337,0.187900146250908
0.18433430240037904,4,0.0001,model,0.21645755882491358,0.2702516689973952,0.18433430240037904
0.17816918515837205,5,0.0001,model,0.21110134007176384,0.2623355415875048,0.17816918515837205
0.17624266196510377,6,0.0001,model,0.20659051046823151,0.2599475572537534,0.17624266196510377
0.17311954182627787,7,0.0001,model,0.20262647938216105,0.257459222341995,0.17311954182627787
0.16975182669308822,8,0.0001,model,0.1995373763202224,0.25461965768384287,0.16975182669308822
0.16886466234024936,9,0.0001,model,0.19705739803612232,0.25434920287701696,0.16886466234024936
0.16595879614910233,10,0.0001,model,0.19480570015730336,0.2516024943947916,0.16595879614910233
