best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.2907138152368426,1,0.0001,model,0.47599771537352353,0.36192092024029726,0.2907138152368426
0.2658131311244311,2,0.0001,model,0.3324073988769669,0.3427468566260729,0.2658131311244311
0.25228956776450934,3,0.0001,model,0.3133422405226156,0.33065367428313164,0.25228956776450934
0.24633704879037152,4,0.0001,model,0.3039686608535703,0.3237642868533189,0.24633704879037152
0.24233657114643586,5,0.0001,model,0.29827020317316055,0.319400032798738,0.24233657114643586
0.2386557322548681,6,0.0001,model,0.2942262164433487,0.31665873403737355,0.2386557322548681
0.2358061647530698,7,0.0001,model,0.29111046995967627,0.3141563449198088,0.2358061647530698
0.23435545604754665,8,0.0001,model,0.28852399441529997,0.31219278687463575,0.23435545604754665
0.23306177765822156,9,0.0001,model,0.28619684668956324,0.31038547765428776,0.23306177765822156
0.23017920622490565,10,0.0001,model,0.2840897606802173,0.3078906099868093,0.23017920622490565
