base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_baseline,process_energy_congestion,process_energy_daily,process_energy_entropy,process_energy_weekly,process_fusion_after_future_decode,process_future_variance_baseline,process_future_variance_congestion,process_future_variance_daily,process_future_variance_weekly,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_prior_kl,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,0.3945370490352313,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.40975404597702436,,,0.3945370490352313,
,,0.372038590721786,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.3595985829306301,,,0.372038590721786,
0.2999539792072028,0.4152477710550467,,0.08823839257263444,0.8027868446661159,0.1972131561342394,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12692977825645357,0.9728978504426777,0.027102151168946875,0.32975511127733625,0.8213534284150228,0.12382836046162993,9.99999993922529e-09,0.29701936815399677,-0.009865689207799733,9.99999993922529e-09,9.99999993922529e-09,-0.012400879593145842,0.9313952825032175,0.21425771467329469,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.004291463732880807,9.99999993922529e-09,0.008582937466289069,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.08386965374666033,extension,1.6950848284177482,0.004291463732880807,0.30361447000177577,,0.2835373964610456,0.4152477710550467,0.34484206590180594,0.12601932164398022
0.29995398002211004,0.4142916410662028,,0.07547082305973163,0.8344300310127437,0.1655699689872563,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693215743638575,0.9480465417727828,0.05195345763786463,0.30459397469530813,0.7062127431854606,0.20363780501065776,9.99999993922529e-09,0.2957186216081027,-0.014238800969906151,9.99999993922529e-09,9.99999993922529e-09,-0.00914033638892775,1.0662547163665295,0.33985407804721035,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.01707983814776526,9.99999993922529e-09,0.03415968609624542,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.056075445834721904,extension,0.9312221202999353,0.01707983814776526,0.30181050146347843,,0.2815934806260557,0.4142916410662028,0.32763222015152377,0.2643832554167602
0.29995397955644876,0.4142192043675849,,0.059469340354553424,0.8433581433491781,0.15664185577770695,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,3,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269339764257893,0.9219197714701295,0.07808022804238135,0.29517699584539514,0.6052969670854509,0.2735872906341683,9.99999993922529e-09,0.2947429897321854,-0.017485492047853768,9.99999993922529e-09,9.99999993922529e-09,-0.00894989191277773,1.130793334916234,0.4022232973948121,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.0361472087133734,9.99999993922529e-09,0.07229442820244003,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.04720801297662547,extension,0.7138161080656573,0.0361472087133734,0.30064652967848815,,0.2808336393483021,0.4142192043675849,0.3186737766178946,0.34275395632721484
0.29995398086612113,0.4142192043675849,,0.05088725912355585,0.8575334685156122,0.14246653237205464,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,4,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693579634651542,0.8938768990337849,0.10612310192664154,0.2888630456873216,0.5124664002796635,0.33793253725161776,9.99999993922529e-09,0.29367233681841753,-0.021015529753640294,9.99999993922529e-09,9.99999993922529e-09,-0.008631320098338335,1.0941684596473351,0.36514297721441835,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.057433539666817524,9.99999993922529e-09,0.11486708954907954,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.050762797727657016,extension,0.7681043207412586,0.057433539666817524,0.29944959763088264,,0.28248874919668776,0.4146888660136865,0.3180643242473404,0.3142557173850946
0.29995397964376025,0.4110736820371411,,0.04472740490018623,0.8714637828525156,0.1285362189519219,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,5,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693761382251978,0.8578081853920594,0.14219181521912105,0.28319454738812055,0.4106842218898237,0.40848256822209805,9.99999993922529e-09,0.2923329690529499,-0.025418091448955238,9.99999993922529e-09,9.99999993922529e-09,-0.007420399771461916,1.0626972410827875,0.3314948055194691,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.08759418466070201,9.99999993922529e-09,0.17518837621901184,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.054703286790754646,extension,0.8285910504637286,0.08759418466070201,0.297996859299019,,0.27607633796069714,0.4110736820371411,0.3044108656855921,0.2867674012086354
0.2999539806623943,0.4110736820371411,,0.040358390848268755,0.877613642718643,0.12238635827088729,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,6,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269394337432459,0.8252301063621417,0.17476989279384725,0.2783808825042797,0.3321278079529293,0.4629337259102613,9.99999993922529e-09,0.2910061149741523,-0.029719725134782493,9.99999993922529e-09,9.99999993922529e-09,-0.00821846935482995,1.0433745839400217,0.31217240798287094,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.12081575008051004,9.99999993922529e-09,0.2416315112495795,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.05781267319252947,extension,0.882594530005008,0.12081575008051004,0.2965737325430382,,0.27693427134146137,0.41140386232797493,0.3037530098420878,0.2718140163633507
0.2999539792363066,0.41052069510341643,,0.03682251063219155,0.8764180651633069,0.12358193611726165,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,7,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12694125273264945,0.7854411710286513,0.21455882862210274,0.2732595049747033,0.25043112409184687,0.5195615524426103,9.99999993922529e-09,0.2894585114554502,-0.034818236948922276,9.99999993922529e-09,9.99999993922529e-09,-0.00792356344519618,1.0322637339122593,0.2993727282155305,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.15502021359861828,9.99999993922529e-09,0.3100404421566054,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.06022609375213506,extension,0.9287796614225954,0.15502021359861828,0.294923701294465,,0.2772179829354158,0.41052069510341643,0.3022696064629902,0.2625502174196299
0.2999539798765909,0.40985780856735754,,0.034429076109518064,0.8748370734974742,0.125162928015925,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,8,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269430797547102,0.7461770413210616,0.25382296307361685,0.26806840146309696,0.1831509725889191,0.5661966004408896,9.99999993922529e-09,0.2877825957548339,-0.04031478043179959,9.99999993922529e-09,9.99999993922529e-09,-0.00692234478040632,1.0228123272536322,0.288057102879975,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.19054845970822498,9.99999993922529e-09,0.38109693373553455,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.06257508321868954,extension,0.9853911409154534,0.19054845970822498,0.2931439628591761,,0.27554019063549823,0.40985780856735754,0.29970346856862307,0.2536280277709011
