base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_baseline,process_energy_congestion,process_energy_daily,process_energy_entropy,process_energy_weekly,process_fusion_after_future_decode,process_future_variance_baseline,process_future_variance_congestion,process_future_variance_daily,process_future_variance_weekly,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_prior_kl,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,0.40493325470015407,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.3447718490206171,,,0.40493325470015407,
,,0.3776823962107301,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.2918695713742636,,,0.3776823962107301,
0.2654676287493203,0.38048086009034177,,0.038239625477672234,0.6716271430486813,0.3283728554379195,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12692995206452906,0.9632988442899659,0.03670115631757653,0.26221061740943696,0.7756379498168826,0.1555159168492537,9.99999993922529e-09,0.26353880859096535,-0.007096515502780676,9.99999993922529e-09,9.99999993922529e-09,-0.0028080638552268056,0.9081817145925015,0.15203076973557472,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00036108807515855545,9.99999993922529e-09,0.0007221861556584927,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.0911603071144782,extension,1.872925324481912,0.00036108807515855545,0.2687830204376951,,0.2801003805230837,0.38048086009034177,0.33252011934140074,0.11379114347801078
0.26546762901125476,0.3785225727349773,,0.03847802306336234,0.67950412502978,0.3204958732239902,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693242717068642,0.9285383176757023,0.0714616798213683,0.23354186757205753,0.629545527510345,0.2567794695205521,9.99999993922529e-09,0.2624091799953021,-0.01132940233219415,9.99999993922529e-09,9.99999993922529e-09,-0.004920317205133529,1.0667898590909317,0.31362318637548015,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.0035776911735752037,9.99999993922529e-09,0.007155392271101846,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.050744047683110693,extension,0.8291366246994585,0.0035776911735752037,0.2670800171326846,,0.2771480916301809,0.3785225727349773,0.3187009589358543,0.27514516373048536
0.2654676274978556,0.3777959593241594,,0.03719146997536882,0.7081698634428903,0.2918301371973939,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,3,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693424674216658,0.9034550295909867,0.09654497174778953,0.22478003248397727,0.5426445464254357,0.3170146400225349,9.99999993922529e-09,0.2612929577298928,-0.01574950374197215,9.99999993922529e-09,9.99999993922529e-09,-0.004774190612088169,1.072714007110335,0.3176033701165579,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.011001990954355279,9.99999993922529e-09,0.022003992129612016,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.04943918451317586,extension,0.783538929594215,0.011001990954355279,0.26578855828847736,,0.2769820864097947,0.3777959593241594,0.30873028906838346,0.28041189996292815
0.26546762842917815,0.37668116850532124,,0.036638179521105485,0.7392735781613737,0.26072642247891054,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,4,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269360661972314,0.869407708873041,0.13059228989004623,0.21656508274463704,0.44153324962826446,0.3870996510377154,9.99999993922529e-09,0.25979896026547067,-0.021332314237952232,9.99999993922529e-09,9.99999993922529e-09,-0.004998819550749545,1.0344089324353263,0.2798018275643699,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.02248573980978108,9.99999993922529e-09,0.04497148904920323,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.0542097296929569,extension,0.8755714074941352,0.02248573980978108,0.26413026175578125,,0.2757962028462114,0.37668116850532124,0.30130889035838965,0.24316364774131216
0.26546762767247856,0.37605228409320923,,0.03665806023491314,0.7629918587626889,0.23700814190669917,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,5,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693788390606642,0.8416808778420091,0.1583191237587016,0.21077438249267288,0.3702758921426721,0.4364914883626625,9.99999993922529e-09,0.25834196707000956,-0.02675578009802848,9.99999993922529e-09,9.99999993922529e-09,-0.00498371743166004,1.020616193069145,0.265999412862584,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.03551098645766615,9.99999993922529e-09,0.07102198388020042,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.05638033583818469,extension,0.9148107359651476,0.03551098645766615,0.2625574541743845,,0.27297934701560117,0.37605228409320923,0.30841890078348416,0.22934135276591405
0.2654676279926207,0.3740828078442795,,0.03749056775632198,0.7787914795335382,0.22120852008811198,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,6,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693970371037722,0.81355862156488,0.1864413766306825,0.20520413394115167,0.3064779373235069,0.4807128614047542,9.99999993922529e-09,0.25669392017880455,-0.03257516724988818,9.99999993922529e-09,9.99999993922529e-09,-0.00473452325344681,1.0110140761826187,0.2558171839918941,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.051783544549834915,9.99999993922529e-09,0.10356710033374839,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.058052385473274626,extension,0.9492668496677652,0.051783544549834915,0.26079800305888057,,0.27321527667437734,0.3740828078442795,0.29519508746064577,0.21832661601365544
0.2654676285746973,0.3730194231197065,,0.03715657742941403,0.7870298338821158,0.21297016623429954,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,7,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12694156228099018,0.7796675105346367,0.2203324867587071,0.19867960407827923,0.2400599800166674,0.5267502818023786,9.99999993922529e-09,0.25471966026816517,-0.04002844274509698,9.99999993922529e-09,9.99999993922529e-09,-0.004948236110919879,1.0052258315263316,0.24727207608520985,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.06895257512223907,9.99999993922529e-09,0.13790515752043575,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.0596887907886412,extension,0.9879506287397817,0.06895257512223907,0.2586932518752292,,0.2737482672777641,0.3730194231197065,0.28730920570281643,0.21011549784452654
0.2654676297970582,0.3713089955716626,,0.03523048421993735,0.787218694225885,0.21278130667633377,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,8,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12694410898257047,0.7470679760444909,0.25293202328612097,0.19105482519080397,0.184605017042486,0.5651887336280197,9.99999993922529e-09,0.2532140165567398,-0.045920557575300336,9.99999993922529e-09,9.99999993922529e-09,-0.004210957043568442,0.9941619576420635,0.23448057865607552,4.0,0.25,0.25,0.25,1.3862943649291992,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.08293085044715554,9.99999993922529e-09,0.16586170811206102,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.062151612670277245,extension,1.0503383534960449,0.08293085044715554,0.25703511308529414,,0.27044147239207117,0.3713089955716626,0.28360346764869365,0.1992500944470521
