best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.2682359705997941,1,0.0001,model,0.4292627892573364,0.3661207642098041,0.2682359705997941
0.24270368644051504,2,0.0001,model,0.2946793400333263,0.3402520417094272,0.24270368644051504
0.2312643502731561,3,0.0001,model,0.27789356114226393,0.3265180575224552,0.2312643502731561
0.2257039205142477,4,0.0001,model,0.2695055826334283,0.3208906445052641,0.2257039205142477
0.2218033208612671,5,0.0001,model,0.26441477588377893,0.31632863959460655,0.2218033208612671
0.21913750576865676,6,0.0001,model,0.2610907283378765,0.3139483689188998,0.21913750576865676
0.2171129017397787,7,0.0001,model,0.25883041354245506,0.310215928423318,0.2171129017397787
0.21611322328350296,8,0.0001,model,0.25726866265176795,0.3090437458971868,0.21611322328350296
0.21577502970631124,9,0.0001,model,0.2561645602399949,0.30899401539623966,0.21577502970631124
0.21471318878406223,10,0.0001,model,0.2552992927376181,0.3070527992103289,0.21471318878406223
