best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.2431441401006418,1,0.0001,model,0.3967052072985098,0.34344816554496344,0.2431441401006418
0.21613109509680714,2,0.0001,model,0.25934691133443266,0.3153552081672998,0.21613109509680714
0.20482967543930916,3,0.0001,model,0.24144536987296306,0.3026692649763215,0.20482967543930916
0.1979962729007125,4,0.0001,model,0.23228579602437094,0.2948726694514217,0.1979962729007125
0.19393656784694815,5,0.0001,model,0.22672245829016902,0.2894860321965067,0.19393656784694815
0.1911135119158195,6,0.0001,model,0.22310331961489283,0.28596066622188687,0.1911135119158195
0.18889001890311802,7,0.0001,model,0.22067431604955345,0.2823846375194188,0.18889001890311802
0.1876316619474657,8,0.0001,model,0.2189748480450362,0.2810874565332761,0.1876316619474657
0.1868301350079027,9,0.0001,model,0.217748560506152,0.2796088435002276,0.1868301350079027
0.1862462320272584,10,0.0001,model,0.21679794136434793,0.28090309817330134,0.1862462320272584
