best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.19582662713614332,1,0.001,model,0.3304381710186135,0.28868680561071614,0.19582662713614332
0.18395161201649365,2,0.001,model,0.22455732832895592,0.2781771377487222,0.18395161201649365
0.17564882488141798,3,0.001,model,0.21019273868296295,0.2664339965130062,0.17564882488141798
0.170340202276828,4,0.001,model,0.2028933531837538,0.26305344672960657,0.170340202276828
0.16804602621500367,5,0.001,model,0.19656391759053804,0.26129976920744835,0.16804602621500367
0.1642254639885012,6,0.001,model,0.19300083510461263,0.2565954372766481,0.1642254639885012
0.16094315711211565,7,0.001,model,0.18943144439253956,0.25328897643807274,0.16094315711211565
0.16094315711211565,8,0.001,model,0.18674786324845627,0.2552287848443876,0.16295939584882585
0.1593790718761436,9,0.001,model,0.1842384136398323,0.25247414696377507,0.1593790718761436
0.15751822288162612,10,0.001,model,0.18185045958671253,0.25080445182905264,0.15751822288162612
