best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.26726486771195024,1,0.001,model,0.41337887436384335,0.34027976580415475,0.26726486771195024
0.24000778686798085,2,0.001,model,0.30519897580961697,0.320168508316415,0.24000778686798085
0.2289440695081627,3,0.001,model,0.288945076870732,0.310655175364525,0.2289440695081627
0.2289440695081627,4,0.001,model,0.2794357383681927,0.30897467960821134,0.23020580703719506
0.225370181114379,5,0.001,model,0.27151060817413963,0.3055651661102728,0.225370181114379
0.2182334717684198,6,0.001,model,0.2660836953727994,0.30411629523319866,0.2182334717684198
0.2182334717684198,7,0.001,model,0.26217464538058266,0.29997597420739647,0.21840884478375258
0.21328526619356286,8,0.001,model,0.2589405618782621,0.29661163582278605,0.21328526619356286
0.21328526619356286,9,0.001,model,0.25514956525876187,0.2982671683533623,0.21590084506385093
0.21328526619356286,10,0.001,model,0.2525175219925586,0.29928913195680357,0.21780819812007493
