best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.1956572603611719,1,0.0001,model,0.40918625122867525,0.3120512877191816,0.1956572603611719
0.18732893147638865,2,0.0001,model,0.3751237909309566,0.3038570597058251,0.18732893147638865
0.1834523697339353,3,0.0001,model,0.36378024355508387,0.2999215079914956,0.1834523697339353
0.18042410679516338,4,0.0001,model,0.3572395269293338,0.2966298084883463,0.18042410679516338
0.18004693161873592,5,0.0001,model,0.3511755208019167,0.2965803153458096,0.18004693161873592
0.18004693161873592,6,0.0001,model,0.34690307825803757,0.29807829785914647,0.18107681171525092
0.17925994240102314,7,0.0001,model,0.3435456710867584,0.29605626102004734,0.17925994240102314
0.17925994240102314,8,0.0001,model,0.33944670483469963,0.29642817271607264,0.17938529806477682
0.17925994240102314,9,0.0001,model,0.33600766817107797,0.29761832313878195,0.18017103842326573
0.17925994240102314,10,0.0001,model,0.33231431955937296,0.2973152647415797,0.18007889638344446
