best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.8343271284687276,1,0.0001,model,0.5215807529166341,0.6407873516991025,0.8343271284687276
0.7523290129745899,2,0.0001,model,0.471254815813154,0.6033944264561141,0.7523290129745899
0.7100882870810372,3,0.0001,model,0.4476284682750702,0.5820960098383378,0.7100882870810372
0.6907534258706229,4,0.0001,model,0.4360195663757622,0.5702848288477683,0.6907534258706229
0.6765784945617728,5,0.0001,model,0.42914052540436387,0.562461206702148,0.6765784945617728
0.6689656182211272,6,0.0001,model,0.42454301007092,0.5574638673237392,0.6689656182211272
0.6668580592084093,7,0.0001,model,0.42116385931149125,0.5544358881152406,0.6668580592084093
0.6628390408697582,8,0.0001,model,0.4184951758943498,0.5517300926909154,0.6628390408697582
0.6628390408697582,9,0.0001,model,0.41622376162558794,0.5503509628529452,0.6633745687348502
0.6564474543746637,10,0.0001,model,0.41456603072583675,0.5480529232090022,0.6564474543746637
