best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.23249406651372,1,0.0001,model,0.3801769756246358,0.3545138757853281,0.23249406651372
0.21814630641823723,2,0.0001,model,0.3639544160105288,0.34211969659441993,0.21814630641823723
0.21814630641823723,3,0.0001,model,0.35497739678248763,0.34231414681389216,0.2194653965887569
0.20842121647936956,4,0.0001,model,0.3482755981385708,0.33258758627233054,0.20842121647936956
0.20755685440131597,5,0.0001,model,0.34335250430740416,0.3308414036319369,0.20755685440131597
0.20755685440131597,6,0.0001,model,0.3382836084347218,0.3330075620185761,0.20992317015216463
0.20749304904824212,7,0.0001,model,0.33518314361572266,0.33031454114686876,0.20749304904824212
0.20645165514378322,8,0.0001,model,0.332972202450037,0.3292968791155588,0.20645165514378322
0.1974529219525201,9,0.0001,model,0.330031554447487,0.32131273334934596,0.1974529219525201
0.19110976425664766,10,0.0001,model,0.32817655662074685,0.31474603925432476,0.19110976425664766
