best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.28722332934943995,1,0.0001,backbone,0.44411146524362266,0.39033941022392843,0.28722332934943995
0.27309250415993386,2,0.0001,backbone,0.4281024356605485,0.37934266791051746,0.27309250415993386
0.26461479746971,3,0.0001,backbone,0.4200145648792386,0.37198828272268075,0.26461479746971
0.26197512964813074,4,0.0001,backbone,0.41450136178173125,0.36924740003079787,0.26197512964813074
0.25310685156153984,5,0.0001,backbone,0.4107130013871938,0.3616360908462888,0.25310685156153984
0.25310685156153984,6,0.0001,backbone,0.4075355071108788,0.36809960149583365,0.26167046841309993
0.25310685156153984,7,0.0001,backbone,0.40489063889253885,0.3612541252253007,0.25313858272267037
0.24911199672287013,8,0.0001,backbone,0.4034660445759073,0.35803464115882405,0.24911199672287013
0.24911199672287013,9,0.0001,backbone,0.4016874461667612,0.3625588214316336,0.25643557786536053
0.24911199672287013,10,0.0001,backbone,0.4003356123575941,0.3655872413901245,0.2596210152113519
0.2553892105209584,1,0.0001,model,0.401564275380224,0.36284359417805057,0.2553892105209584
0.2541308680764672,2,0.0001,model,0.40115501126274467,0.36165405373994997,0.2541308680764672
0.25204276673647824,3,0.0001,model,0.4004912403761409,0.35971328595868585,0.25204276673647824
0.24865529366901942,4,0.0001,model,0.39872007560916245,0.35668191577301545,0.24865529366901942
0.2432176800203972,5,0.0001,model,0.3965305248275399,0.35210054707364974,0.2432176800203972
0.2432176800203972,6,0.0001,model,0.3945762066869065,0.3545366221544694,0.246246861762741
0.2432176800203972,7,0.0001,model,0.39073766267392784,0.35275547399001866,0.244062365723305
0.2432176800203972,8,0.0001,model,0.3881972129456699,0.35462233647197283,0.24627012004252194
