base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_entropy,process_energy_innovation,process_energy_load_daily,process_energy_load_weekly,process_energy_thermal,process_fusion_after_future_decode,process_future_variance_innovation,process_future_variance_load_daily,process_future_variance_load_weekly,process_future_variance_thermal,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_prior_kl,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,0.7165013613800207,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.7235397808253765,,,0.7165013613800207,
,,0.6924303440997998,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.676645788596943,,,0.6924303440997998,
0.4001711461460218,0.3008927445090006,,0.05307911900445106,0.6729586818255484,0.32704132003709674,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12692895787768066,0.969954670406878,0.030045329127460718,0.6396921535488218,0.8082630126737058,0.1329019459662959,9.99999993922529e-09,0.39740031969267875,-0.00597428809851408,9.99999993922529e-09,9.99999993922529e-09,0.0044848151364931255,1.001550885848701,0.2554111435310915,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.00013894771991829202,9.99999993922529e-09,0.00027790544024324654,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.10209682415006682,extension,1.6695061074569821,0.00013894771991829202,0.4101941615808755,,0.38701057102945113,0.3038866550676406,0.675306411460042,0.20233202574308962
0.40017114544752985,0.3008927445090006,,0.1747998256032588,0.761946284212172,0.23805371182970703,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693085067439824,0.9296686816960573,0.07033131568459794,0.599785486003384,0.6361195505596697,0.2522227034205571,9.99999993922529e-09,0.38435081555508077,-0.03535153577104211,9.99999993922529e-09,9.99999993922529e-09,0.0066340288876745035,1.1947488985024393,0.4403664281126112,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.0025072757375710353,9.99999993922529e-09,0.005014561470488843,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.0682178067509085,extension,1.14694032096304,0.0025072757375710353,0.3963465243577957,,0.38695433073573643,0.30591696760957204,0.6745808540532986,0.26556660782080144
0.4001711437013,0.3008927445090006,,0.2221243841049727,0.8060035323724151,0.1939964675111696,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,3,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269326686160639,0.8561985772103071,0.14380142197478563,0.5849347820039839,0.4117483892478049,0.40774494293145835,9.99999993922529e-09,0.3605804240796715,-0.08487090794369578,9.99999993922529e-09,9.99999993922529e-09,0.007813683685526485,1.3421855135820806,0.5693430623505265,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.010987391171511263,9.99999993922529e-09,0.021974792281980626,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.04826586494164076,extension,0.8040493105072528,0.010987391171511263,0.3722791187465191,,0.4036296738518609,0.32712932948082213,0.6806140082577864,0.3472186787985265
0.40017114428337663,0.3008927445090006,,0.24078548524994403,0.8109563547186553,0.1890436449320987,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,4,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693448865320534,0.7907323390245438,0.2092676613247022,0.5703017560299486,0.2644231658196077,0.5098630080465227,9.99999993922529e-09,0.3393539077369496,-0.13596269022673368,9.99999993922529e-09,9.99999993922529e-09,0.007876137593257226,1.3189453650265932,0.531196269672364,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.027379854960599914,9.99999993922529e-09,0.054759719816502184,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.05400455584458541,extension,0.9097269168123603,0.027379854960599914,0.35075994150247425,,0.39552595738380675,0.31469217794282095,0.6628464441746473,0.29041078803129494
0.4001711425371468,0.3008927445090006,,0.22900829385616817,0.8010440492071211,0.19895595696289092,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,5,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693643500097096,0.7310902955941856,0.2689097069669515,0.5539207835681736,0.16668587393360212,0.577609337400645,9.99999993922529e-09,0.3187867486849427,-0.1835499657317996,9.99999993922529e-09,9.99999993922529e-09,0.008445834798294527,1.2870842115953565,0.4898596266284585,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.04343731055269018,9.99999993922529e-09,0.08687463274691254,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.05672042070364114,extension,0.9738538840319961,0.04343731055269018,0.32986516307573766,,0.39811279802095323,0.32591579239519813,0.672565863157312,0.2608513323357329
0.4001711462624371,0.3008927445090006,,0.22195710481901187,0.7897567609325051,0.21024323638994247,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,6,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.126939044916071,0.6873286608606577,0.31267133820801973,0.53687355783768,0.11106895029661246,0.6161600514315069,9.99999993922529e-09,0.3024050908861682,-0.22112539177760482,9.99999993922529e-09,9.99999993922529e-09,0.010030607508269895,1.2760107247158885,0.46523962123319507,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.06795841423445381,9.99999993922529e-09,0.13591683749109507,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.05829856841592118,extension,1.0421173276845366,0.06795841423445381,0.3131425625178963,,0.4002779603950561,0.32485260471465094,0.6731545409808556,0.24328251462429762
0.4001711437013,0.3008927445090006,,0.2060960186936427,0.77495545335114,0.22504454699810594,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,7,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.126942575792782,0.6371174021624029,0.3628825983032584,0.5162915393011644,0.06267942086560652,0.649701118003577,9.99999993922529e-09,0.2885969812050462,-0.2514832983724773,9.99999993922529e-09,9.99999993922529e-09,0.00888958785932914,1.2539343880489469,0.4372944838833064,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.08497412985889241,9.99999993922529e-09,0.16994826798327267,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.057945317748817615,extension,1.090451689902693,0.08497412985889241,0.29892281198408455,,0.407714757654402,0.33871740765041775,0.6910026067246994,0.23119846708141267
0.40017114288639277,0.3008927445090006,,0.190647622308461,0.7640759418718517,0.2359240602236241,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,8,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269467257661745,0.5968045913614333,0.4031954095698893,0.4946222435683012,0.034992853907169774,0.6688919840380549,9.99999993922529e-09,0.2779265878489241,-0.2804085100069642,9.99999993922529e-09,9.99999993922529e-09,0.01095056672966166,1.2389101372100413,0.41142141865566373,4.0,1.3862943649291992,0.25,0.25,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.1042361234431155,9.99999993922529e-09,0.20847225398756564,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.058428881369763985,extension,1.182174761313945,0.1042361234431155,0.28781903244089335,,0.40199735003804404,0.32581148473989396,0.6863571728269259,0.22077379934489727
