best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6533530167803133,1,0.0001,model,0.6531759271747433,0.44374923141815825,0.6533530167803133
0.6060975226706898,2,0.0001,model,0.4812182708410546,0.41294371279652325,0.6060975226706898
0.5886881339485481,3,0.0001,model,0.4538627298315987,0.4007321438490653,0.5886881339485481
0.5840758415312152,4,0.0001,model,0.44321696291444823,0.39758384098678434,0.5840758415312152
0.5687099930305215,5,0.0001,model,0.43540888832649216,0.3871978598791596,0.5687099930305215
0.5633453743824733,6,0.0001,model,0.42971787007991225,0.38407496583618495,0.5633453743824733
0.557897755828645,7,0.0001,model,0.4250049144611694,0.3787053694396819,0.557897755828645
0.551372000162489,8,0.0001,model,0.41725670301821083,0.3803302477425784,0.551372000162489
0.5405376800159475,9,0.0001,model,0.4085364891216159,0.37385206017859296,0.5405376800159475
0.5397046649539,10,0.0001,model,0.4019246726820711,0.3729505119449117,0.5397046649539
