best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.7027246843511586,1,0.0001,model,0.7104803920956329,0.4802058377994892,0.7027246843511586
0.6440044653849001,2,0.0001,model,0.51501800713595,0.43611502867440766,0.6440044653849001
0.6068333920082747,3,0.0001,model,0.4736195481964387,0.40618113079892204,0.6068333920082747
0.5843470100153043,4,0.0001,model,0.44897893990855664,0.389874107575226,0.5843470100153043
0.5689071743781494,5,0.0001,model,0.4331781525397673,0.37890108496480823,0.5689071743781494
0.5605115016731721,6,0.0001,model,0.4224888189928606,0.3776067512002794,0.5605115016731721
0.555157741144411,7,0.0001,model,0.4138325015665032,0.37476286341093595,0.555157741144411
0.5455330902044537,8,0.0001,model,0.4061911685857922,0.3678976372180141,0.5455330902044537
0.5376260516015977,9,0.0001,model,0.40027137857396156,0.36385642472355906,0.5376260516015977
0.5303748891721776,10,0.0001,model,0.3943323475541547,0.35566594319787337,0.5303748891721776
