best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.6230414087055085,1,0.0001,model,0.657950246706605,0.438253822846645,0.6230414087055085
0.5623528889141982,2,0.0001,model,0.4562642732053064,0.3934004615649454,0.5623528889141982
0.5408408864007288,3,0.0001,model,0.4216735203517601,0.37841482136660737,0.5408408864007288
0.5265777781317609,4,0.0001,model,0.4073730416712351,0.3688821039362094,0.5265777781317609
0.515455571146594,5,0.0001,model,0.39702690567355603,0.3615849953885237,0.515455571146594
0.5083115663255543,6,0.0001,model,0.38876947050448507,0.36019437145283306,0.5083115663255543
0.4974030393643243,7,0.0001,model,0.3812462798669003,0.3520315850509384,0.4974030393643243
0.4932184464601427,8,0.0001,model,0.3747269136365503,0.35113858337653114,0.4932184464601427
0.4889901041154795,9,0.0001,model,0.36952561035286635,0.34493865887508407,0.4889901041154795
0.4858727288264594,10,0.0001,model,0.3659401614277158,0.3429222233241967,0.4858727288264594
