ablation_mode,audit_config_hash,audit_protocol,bank,batch_size,best_epoch,best_stage,best_validation_mse,candidate,checkpoint,config_hash,continuation,continuation_unfreeze_blocks,cross_process_exchange,dataset,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gradient_clip,head_learning_rate,horizon,inference_ms_batch,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nll,nll_weight,num_windows,parameters,primal_dual,reference_epochs,rmse,scale,seed,selected_config,selected_patch_lens,selector_state_repaired,seq_len,source_metric_mse_difference,source_reported_mae,source_reported_mse,structural_only,train_windows,trainable_parameters,training_ms_optimizer_step,validation_selected_stage,validation_windows,variant,weight_decay,wide_batch_size
neutral_process_scales,061f147f84232d52,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,2,extension,0.16894453755092054,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/ETTm2/h192.pt,51d93fc98e4b2884,preserved,2,False,ETTm2,16,145.7254235449982,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,8.093194712901314,0.0007,0.3021542477307786,2048,1024,LatentFlow,0.24139244792160844,0.39107184189330085,0.02,11329.0,1468534,False,2,0.49384153352751164,multiscale,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,-0.002487012315195991,0.30433047977007194,0.24387946023680443,False,2048,0,103.6633541828138,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,19b8950cbfaac58e,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,2,extension,0.21598511914006707,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/ETTm2/h336.pt,52d4ed499a2440b2,preserved,2,False,ETTm2,16,145.2456805408001,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,8.00483597223687,0.0007,0.3444350831592501,2048,1024,LatentFlow,0.307153823036467,0.5761745240361125,0.02,11185.0,1612484,False,2,0.5567005710884937,multiscale,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,-0.0027617028137880695,0.346752295492731,0.30991552585025506,False,2048,0,103.35338403674541,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,b9e285cc737372bc,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,0,reference,0.30286388974341133,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/ETTm2/h720.pt,cf2432672e5ee2d9,preserved,2,False,ETTm2,16,147.86760254390538,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,8.449028293085382,0.0007,0.406837863068797,2048,1024,LatentFlow,0.41702886235783804,0.7909408286151792,0.02,10801.0,2004620,False,2,0.6457777190007704,multiscale,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,0.0,0.406837863068797,0.41702886235783804,False,2048,0,105.33146559027955,reference,1024,neutral_process_scales,0.0001,4
neutral_process_scales,5b6e4bc3689f5b3b,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,3,extension,0.12789020935694376,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/ETTm2/h96.pt,e4f949b4afde87de,preserved,2,False,ETTm2,16,138.6522588280004,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,7.70190854842723,0.0007,0.2581000405713346,2048,1024,LatentFlow,0.17463933706507156,-0.0027287418101822523,0.02,11425.0,1373530,False,2,0.41947536980246636,multiscale,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,-0.0013202488058443318,0.2594324529460411,0.1759595858709159,False,2048,0,98.49787279531199,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,2848f6b3e8987b1a,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,10,extension,0.14527280778775953,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/Electricity/h192.pt,43b7d8ebd3ef3bda,preserved,2,False,Electricity,16,674.0915925367735,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,7.884012649606731,0.0007,0.2636868128727756,2048,1024,LatentFlow,0.16892772900591632,0.2954317556168525,0.02,5071.0,1482127,False,2,0.4211122383240468,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,-0.008407788260372473,0.2683383279235023,0.1773355172662888,False,2048,0,501.67123438550334,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,92d2f32e6eec03cd,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,10,extension,0.16256645839551387,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/Electricity/h336.pt,82bd6765577dd470,preserved,2,False,Electricity,16,692.9327874840237,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,8.307126365844312,0.0007,0.27806099607389645,2048,1024,LatentFlow,0.1836276606419108,0.37314299792384,0.02,4927.0,1626077,False,2,0.43980509097647685,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,-0.009800857406916302,0.28420340836451774,0.1934285180488271,False,2048,0,515.4359941483563,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,48f02a25fd1ce2bc,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,8,extension,0.1971299116650268,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/Electricity/h720.pt,9abeb5e094b438a3,preserved,2,False,Electricity,16,718.643230449874,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,8.071338220760621,0.0007,0.3043751077879563,2048,1024,LatentFlow,0.21386722982230888,0.49288410079550066,0.02,4543.0,2018213,False,2,0.4785286664271874,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,-0.015122454770273491,0.3137325625271815,0.22898968459258237,False,2048,0,536.9100957148476,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,b35b7b97f64990b7,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,10,extension,0.1324659197563199,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/Electricity/h96.pt,d4daea5a400f26eb,preserved,2,False,Electricity,16,662.4676285339519,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,7.7614646285858955,0.0007,0.2501517223218509,2048,1024,LatentFlow,0.1543688400986679,0.24238133352752836,0.02,5167.0,1387123,False,2,0.4078834292547312,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,-0.012000051761931446,0.25770278107895644,0.16636889186059933,False,2048,0,492.5016124594549,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,38b5b2d35bc60620,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,10,extension,0.3860593840583571,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/Traffic/h192.pt,80903ca63f1f3cb3,preserved,2,False,Traffic,16,1305.795429428108,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,10.695185874485308,0.0007,0.2962463169566072,2048,1024,LatentFlow,0.4499504982999731,0.3567761575899127,0.02,3319.0,1483750,False,2,0.6788380048088981,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,-0.010870538472952551,0.30739572277259186,0.46082103677292563,False,2048,0,994.359868553147,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,d5cc44795173503c,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,10,extension,0.39836244980362473,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/Traffic/h336.pt,2758ac695c77bf4f,preserved,2,False,Traffic,16,1350.0012036740081,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,11.101104482253449,0.0007,0.3007808215442762,2048,1024,LatentFlow,0.46412135635244334,0.3631656220766503,0.02,3175.0,1627700,False,2,0.6888591081901053,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,-0.010405514584023834,0.31206508369540015,0.47452687093646717,False,2048,0,1028.5274098539048,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,7239a91f74dea52d,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,10,extension,0.44292523363688213,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/Traffic/h720.pt,9a5ab38105341a04,preserved,2,False,Traffic,16,1490.1837840490043,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,12.69815697324002,0.0007,0.3162206542810399,2048,1024,LatentFlow,0.4914601019521209,0.42746564951988586,0.02,2791.0,2019836,False,2,0.7099234231154966,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,-0.012531164735903488,0.32872690371730795,0.5039912666880244,False,2048,0,1135.811536287656,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,a1ff705474b7ccc3,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,10,extension,0.3895418721395966,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/Traffic/h96.pt,e2c4fbfd961948f8,preserved,2,False,Traffic,16,1295.7661200799048,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,10.368063204217824,0.0007,0.29545175027153403,2048,1024,LatentFlow,0.43259312552764867,0.3707793419828876,0.02,3415.0,1388746,False,2,0.6705657191226156,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,-0.017065258134781935,0.30655234342666093,0.4496583836624306,False,2048,0,986.1947009063442,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,b6657671f069e51f,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,5,extension,0.47597394091269324,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/Weather/h192.pt,1f742835d64c41f6,preserved,2,False,Weather,16,209.6053821630776,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,7.873858231329178,0.0007,0.2568872345931043,2048,1024,LatentFlow,0.21404166571844976,-0.17563405279845867,0.02,10349.0,1484344,False,2,0.46615516783239336,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,-0.003258974778397067,0.2600385955754893,0.21730064049684683,False,2048,0,154.1753263270948,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,35b3b062e3287ac7,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,6,extension,0.5654946319640629,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/Weather/h336.pt,6c9dfa62cf3c801b,preserved,2,False,Weather,16,219.03373246826231,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,8.172607509149882,0.0007,0.3001807680597592,2048,1024,LatentFlow,0.27558673576799964,0.001875588534028433,0.02,10205.0,1628294,False,2,0.5244736693514556,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,0.0005141059250197144,0.29850318916989743,0.2750726298429799,False,2048,0,161.27791183826048,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,61e2a92afa88a238,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,5,extension,0.6864070740957109,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/Weather/h720.pt,e7b4e0b239f5470d,preserved,2,False,Weather,16,213.0522289732471,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,7.88653327237352,0.0007,0.3494682074868486,2048,1024,LatentFlow,0.3510612247854738,0.13759118890058464,0.02,9821.0,2020430,False,2,0.5923638037996395,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,0.00016634873349608004,0.34861569143513804,0.3508948760519777,False,2048,0,156.97760368930176,extension,1024,neutral_process_scales,0.0001,4
neutral_process_scales,5aed868e34304650,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,6,extension,0.43123654429874725,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/neutral_process_scales/seed44/Weather/h96.pt,cee08f4059e5737f,preserved,2,False,Weather,16,217.98111107572913,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,8.570279381001875,0.0007,0.2126173765366017,2048,1024,LatentFlow,0.16633415128254886,-0.3659234801201215,0.02,10445.0,1389340,False,2,0.40940495880334216,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,True,96,-0.0012782690102174366,0.21463701233574736,0.1676124202927663,False,2048,0,160.23744919548335,extension,1024,neutral_process_scales,0.0001,4
no_sensor_group_priors,3684dae967ca4689,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,2,extension,1.0182930085630644,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/no_sensor_group_priors/seed42/ETTh1/h192.pt,fd8547700fb70237,preserved,2,False,ETTh1,16,136.54809742048383,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,8.099705951210268,0.0007,0.43843073762916207,2048,1024,LatentFlow,0.4484606929493232,0.83924806893825,0.02,2689.0,1535540,False,2,0.6673945751324882,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,True,96,0.0030451740330487143,0.4359484592005332,0.4454155189162745,False,2048,0,99.38977785059251,extension,1024,no_sensor_group_priors,0.0001,4
no_sensor_group_priors,de5bb88fb091d530,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,0,reference,1.2844313245241334,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/no_sensor_group_priors/seed42/ETTh1/h336.pt,baa9a8ce3840f04f,preserved,2,False,ETTh1,16,139.58992376900278,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,8.297124716948387,0.0007,0.45415585197978037,2048,1024,LatentFlow,0.4817180077371921,0.9033771177171959,0.02,2545.0,1676700,False,2,0.6940590808693393,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,True,96,0.0,0.45415585197978037,0.4817180077371921,False,2048,0,102.3936395351484,reference,1024,no_sensor_group_priors,0.0001,4
no_sensor_group_priors,db122ff2cb16633c,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,1,extension,1.5569514108082605,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/no_sensor_group_priors/seed42/ETTh1/h720.pt,c44ede2979edfd41,preserved,2,False,ETTh1,16,135.82397471182048,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,7.6417128430373635,0.0007,0.48164008110239553,2048,1024,LatentFlow,0.49818191757522134,0.9704246102853376,0.02,2161.0,2055236,False,2,0.701540353438907,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,True,96,0.006023050072034797,0.4786009474572534,0.49215886750318655,False,2048,0,99.90094724926166,extension,1024,no_sensor_group_priors,0.0001,4
no_sensor_group_priors,12667ea2831bfa18,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,0,reference,0.7638911305084115,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/no_sensor_group_priors/seed42/ETTh1/h96.pt,26bf48f43c8835ee,preserved,2,False,ETTh1,16,142.43903082236648,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,8.215131453437612,0.0007,0.4114095289177025,2048,1024,LatentFlow,0.4032240676423306,0.8011817810137353,0.02,2785.0,1441696,False,2,0.6349992658596785,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,True,96,0.0,0.4114095289177025,0.4032240676423306,False,2048,0,103.93600480310852,reference,1024,no_sensor_group_priors,0.0001,4
no_sensor_group_priors,53b502150efc6dda,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,0,reference,0.2718099478987001,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/no_sensor_group_priors/seed42/ETTh2/h192.pt,e3aa4c98053c0fd2,preserved,2,False,ETTh2,16,137.4479800730005,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,7.854472000017158,0.0007,0.3902497946414888,2048,1024,LatentFlow,0.36935875294162884,0.7454584882622006,0.02,2689.0,1505292,False,2,0.6077489226165924,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,True,96,0.0,0.3902497946414888,0.36935875294162884,False,2048,0,100.85011274921669,reference,1024,no_sensor_group_priors,0.0001,4
no_sensor_group_priors,617a69df32ea8b5f,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,0,reference,0.3575856243672014,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/no_sensor_group_priors/seed42/ETTh2/h336.pt,326c72c262dd43a7,preserved,2,False,ETTh2,16,146.01778782811016,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,8.323473900061432,0.0007,0.42654472275517485,2048,1024,LatentFlow,0.41643647069421075,0.8400475689376501,0.02,2545.0,1646452,False,2,0.6453188906999475,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,True,96,0.0,0.42654472275517485,0.41643647069421075,False,2048,0,107.39519721137185,reference,1024,no_sensor_group_priors,0.0001,4
no_sensor_group_priors,e76220540c58d04e,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,0,reference,0.6150716898933289,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/no_sensor_group_priors/seed42/ETTh2/h720.pt,aef0e983fc147879,preserved,2,False,ETTh2,16,132.6635242048651,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,7.301244217513212,0.0007,0.43879702215362193,2048,1024,LatentFlow,0.4136213828137338,0.8623951263087924,0.02,2161.0,2024988,False,2,0.6431340317645566,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,True,96,0.0,0.43879702215362193,0.4136213828137338,False,2048,0,97.58109761896776,reference,1024,no_sensor_group_priors,0.0001,4
no_sensor_group_priors,636d50f8b9c4f3bc,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,0,reference,0.21927327236958913,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/no_sensor_group_priors/seed42/ETTh2/h96.pt,4084edb3029f0de2,preserved,2,False,ETTh2,16,131.52759599400088,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,7.689658161861731,0.0007,0.34268046750302417,2048,1024,LatentFlow,0.2934846773242975,0.5995457520711786,0.02,2785.0,1411448,False,2,0.5417422609731471,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,True,96,0.0,0.34268046750302417,0.2934846773242975,False,2048,0,96.33398132578037,reference,1024,no_sensor_group_priors,0.0001,4
no_sensor_group_priors,e4e1999ecca38fc4,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,1,extension,0.5074105703582367,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/no_sensor_group_priors/seed42/ETTm1/h192.pt,e1f58b86c9da753a,preserved,2,False,ETTm1,16,140.8538344167173,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,7.62997998933728,0.0007,0.39791415595324436,2048,1024,LatentFlow,0.3815035617354188,0.7377692591913569,0.02,11329.0,1493412,False,2,0.6204688835546573,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,True,96,-0.0034780737241441595,0.399763873331066,0.38498163545956293,False,2048,0,100.2547929121647,extension,1024,no_sensor_group_priors,0.0001,4
no_sensor_group_priors,d41feee2beafca22,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,4,extension,0.6507331769482619,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/no_sensor_group_priors/seed42/ETTm1/h336.pt,8e3b998432e685c1,preserved,2,False,ETTm1,16,147.92525445856154,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,7.864910329993611,0.0007,0.42082125967536754,2048,1024,LatentFlow,0.42091427580370827,0.7840160868878763,0.02,11185.0,1636830,False,2,0.6503505411237007,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,True,96,-0.002041550536182102,0.4212892901389582,0.4229558263398904,False,2048,0,105.52594398031943,extension,1024,no_sensor_group_priors,0.0001,4
no_sensor_group_priors,ad2290ac1956bdee,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,2,extension,0.9866356959418645,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/no_sensor_group_priors/seed42/ETTm1/h720.pt,37dff979d0aea310,preserved,2,False,ETTm1,16,151.47313072439283,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,8.52680080003749,0.0007,0.4752345189611045,2048,1024,LatentFlow,0.5093769217297863,0.9499769211422457,0.02,10801.0,2026494,False,2,0.7169147259049655,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,True,96,-0.004589802489605499,0.479489364208168,0.5139667242193918,False,2048,0,108.00270858162548,extension,1024,no_sensor_group_priors,0.0001,4
no_sensor_group_priors,2b3b2433a944add6,latentflow-prior-controls-all28-three-seed-no-exchange-v1,on,16,0,reference,0.39560971763871966,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/prior_controls/checkpoints/no_sensor_group_priors/seed42/ETTm1/h96.pt,a8a55d4faf63c302,preserved,2,False,ETTm1,16,150.67968866415322,latentflow-prior-controls-all28-three-seed-no-exchange-v1,prior_controls,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,8.708623625850109,0.0007,0.3788299991861661,2048,1024,LatentFlow,0.34608704034718446,0.6916677001372991,0.02,11425.0,1398620,False,2,0.5882916286563871,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,True,96,0.0,0.3788299991861661,0.34608704034718446,False,2048,0,106.89463307971891,reference,1024,no_sensor_group_priors,0.0001,4
