audit_config_hash,audit_protocol,candidate,cross_process_exchange,dataset,early_best_raw_extension_epoch,early_best_raw_extension_validation_mse,early_elapsed_seconds,early_extension_mae,early_extension_mse,early_extension_nll,early_extension_replay_from_seed,early_extension_retrained,early_reference_mae,early_reference_mse,early_reference_nll,early_selected_mae,early_selected_mse,early_selected_nll,early_source_metric_matches_selected_checkpoint,early_source_metric_mse_difference,early_source_reported_mae,early_source_reported_mse,early_validation_selected_stage,extension_allclose_rtol1e_6_atol1e_7,extension_bitwise_identical,extension_epochs,extension_left_prediction_sha256,extension_maximum_absolute_difference,extension_mean_absolute_difference,extension_right_prediction_sha256,extension_root_mean_square_difference,horizon,primal_dual,seed,selected_allclose_rtol1e_6_atol1e_7,selected_bitwise_identical,selected_left_prediction_sha256,selected_maximum_absolute_difference,selected_mean_absolute_difference,selected_right_prediction_sha256,selected_root_mean_square_difference,train_windows,validation_windows,variant,x_to_z_best_raw_extension_epoch,x_to_z_best_raw_extension_validation_mse,x_to_z_elapsed_seconds,x_to_z_extension_mae,x_to_z_extension_mse,x_to_z_extension_nll,x_to_z_extension_replay_from_seed,x_to_z_extension_retrained,x_to_z_reference_mae,x_to_z_reference_mse,x_to_z_reference_nll,x_to_z_selected_mae,x_to_z_selected_mse,x_to_z_selected_nll,x_to_z_source_metric_matches_selected_checkpoint,x_to_z_source_metric_mse_difference,x_to_z_source_reported_mae,x_to_z_source_reported_mse,x_to_z_validation_selected_stage
b9f637477626b248,latentflow-fusion-identity-audit-all28-five-seed-v1,latentflow_process_preserving_unfreeze2,False,Traffic,10,0.3873344277192342,nan,0.29124169239202724,0.4288787907834512,0.3501093035801089,False,False,0.30567942414674226,0.4450950661287888,0.4628155537745963,0.29124169239202724,0.4288787907834512,0.3501093035801089,False,-0.016216275345337594,0.30567942414674226,0.4450950661287888,extension,False,False,10,f7d0e979d96c72271d0722512d66867dce812ab60df18b9dce033b8d26a436a5,13.27012825012207,0.05210186119017749,63ef5a2c8277e19b9ba8cf53b22cd74d18b6a92ef67295ba93248f6e3ec82959,0.09898104983839774,96,False,42,False,False,f7d0e979d96c72271d0722512d66867dce812ab60df18b9dce033b8d26a436a5,13.27012825012207,0.05210186119017749,63ef5a2c8277e19b9ba8cf53b22cd74d18b6a92ef67295ba93248f6e3ec82959,0.09898104983839774,2048,1024,early_fusion_vs_x_to_z,10,0.386769795454664,nan,0.287607810813528,0.42425088571793373,0.3398961228428962,False,False,0.30567942414674226,0.4450950661287888,0.4628155537745963,0.287607810813528,0.42425088571793373,0.3398961228428962,False,-0.020844180410855062,0.30567942414674226,0.4450950661287888,extension
8b2554afc3c031c8,latentflow-fusion-identity-audit-all28-five-seed-v1,latentflow_process_preserving_unfreeze2,False,Weather,4,0.47729724633788306,nan,0.2553076179813473,0.21393963621230763,-0.16429744131380042,False,False,0.25844894718644396,0.21760237948327663,0.3429234684094447,0.2553076179813473,0.21393963621230763,-0.16429744131380042,False,-0.0036627432709689933,0.25844894718644396,0.21760237948327663,extension,False,False,10,dbcce077972b0131b0f7792948d7a4c418f5d1e5b31cd762abb5dfc2473214d0,0.8906505107879639,0.023165819328257512,89c53cfa9db2fbd5c7d00c3510cbe2dc29703c067c7927391bfc2a640d53d57b,0.042480057963114506,192,False,42,False,False,dbcce077972b0131b0f7792948d7a4c418f5d1e5b31cd762abb5dfc2473214d0,0.8906505107879639,0.023165819328257512,89c53cfa9db2fbd5c7d00c3510cbe2dc29703c067c7927391bfc2a640d53d57b,0.042480057963114506,2048,1024,early_fusion_vs_x_to_z,2,0.47877789324238185,nan,0.25718869609573075,0.21594574112362477,0.25928427962328365,False,False,0.25844894718644396,0.21760237948327663,0.3429234684094447,0.25718869609573075,0.21594574112362477,0.25928427962328365,False,-0.001656638359651852,0.25844894718644396,0.21760237948327663,extension
8710fc78f9f932ef,latentflow-fusion-identity-audit-all28-five-seed-v1,latentflow_process_preserving_unfreeze2,False,Weather,3,0.5577805864027028,nan,0.2980314690650281,0.27188294901196525,0.006710997329010012,False,False,0.3007526241041084,0.2751499827851865,0.4926415176499071,0.2980314690650281,0.27188294901196525,0.006710997329010012,False,-0.0032670337732212396,0.3007526241041084,0.2751499827851865,extension,False,False,10,b9abc1e26a254d11de8442230e31f9a431823e933df925a81620c8898a629140,0.6506631374359131,0.014046821791015187,3eac1e946cdfae5d3d74854fdffa656831df03f7a861423c1e34997cc4ded470,0.02527574666537468,336,False,42,False,False,b9abc1e26a254d11de8442230e31f9a431823e933df925a81620c8898a629140,0.6506631374359131,0.014046821791015187,3eac1e946cdfae5d3d74854fdffa656831df03f7a861423c1e34997cc4ded470,0.02527574666537468,2048,1024,early_fusion_vs_x_to_z,3,0.5587264935986526,nan,0.29911256619716725,0.27281307583115044,0.38456391554101316,False,False,0.3007526241041084,0.2751499827851865,0.4926415176499071,0.29911256619716725,0.27281307583115044,0.38456391554101316,False,-0.0023369069540360443,0.3007526241041084,0.2751499827851865,extension
2682a16a917cd234,latentflow-fusion-identity-audit-all28-five-seed-v1,latentflow_process_preserving_unfreeze2,False,Weather,2,0.6942512093397676,nan,0.3494413463084113,0.35082776478752237,0.5161166692044703,False,False,0.3506985500528912,0.35200429896336977,0.6520951900192318,0.3494413463084113,0.35082776478752237,0.5161166692044703,False,-0.001176534175847399,0.3506985500528912,0.35200429896336977,extension,False,False,10,1c2d30bd0a152ed78e8f8966dc274eb216a70b8217b9d8c7bd91a72de4da283c,0.43884557485580444,0.011619746852269694,eaea9c824e332aa38584d878381ec42f253db62094727efb22f1d93b4bd6ef2a,0.02230867773391863,720,False,42,False,False,1c2d30bd0a152ed78e8f8966dc274eb216a70b8217b9d8c7bd91a72de4da283c,0.43884557485580444,0.011619746852269694,eaea9c824e332aa38584d878381ec42f253db62094727efb22f1d93b4bd6ef2a,0.02230867773391863,2048,1024,early_fusion_vs_x_to_z,2,0.6956451274730541,nan,0.35051326403207694,0.35211756471711275,0.576934374922733,False,False,0.3506985500528912,0.35200429896336977,0.6520951900192318,0.35051326403207694,0.35211756471711275,0.576934374922733,False,0.00011326575374298598,0.3506985500528912,0.35200429896336977,extension
f21dabde1f6eb96f,latentflow-fusion-identity-audit-all28-five-seed-v1,latentflow_process_preserving_unfreeze2,False,Weather,4,0.43265223562244387,nan,0.2150165818412163,0.16836997673491885,0.03183487300391458,False,False,0.2174296580154658,0.17154243425354204,0.16838455600730892,0.2150165818412163,0.16836997673491885,0.03183487300391458,False,-0.0031724575186231896,0.2174296580154658,0.17154243425354204,extension,False,False,10,d430cc773aeb1928a4b0a9aef7e752420939cf5f301da750e3152ac40b37d6c2,1.0019519329071045,0.023337806843108325,ae056a2db2578ded175e1d08d1a7bad7f7a777d505c8050a6be0b192ca588fbd,0.04233269577859494,96,False,42,False,False,d430cc773aeb1928a4b0a9aef7e752420939cf5f301da750e3152ac40b37d6c2,1.0019519329071045,0.023337806843108325,ae056a2db2578ded175e1d08d1a7bad7f7a777d505c8050a6be0b192ca588fbd,0.04233269577859494,2048,1024,early_fusion_vs_x_to_z,1,0.43581540374055744,nan,0.21722129065777024,0.17080547817082717,0.11154479992318704,False,False,0.2174296580154658,0.17154243425354204,0.16838455600730892,0.21722129065777024,0.17080547817082717,0.11154479992318704,False,-0.0007369560827148736,0.2174296580154658,0.17154243425354204,extension
617cd9b0eb101a42,latentflow-fusion-identity-audit-all28-five-seed-v1,latentflow_process_preserving_unfreeze2,False,ETTh1,1,1.0240253529378347,nan,0.4381104372207573,0.4481502047686042,0.8468866126162272,False,False,0.43998985352676867,0.4525807035020206,0.8642498928182141,0.4381104372207573,0.4481502047686042,0.8468866126162272,False,-0.004430498733416444,0.43998985352676867,0.4525807035020206,extension,False,False,10,f38fb034ed333b9319ab0884b69e5175852b3d06cf0c920c5ee0acfe215baaa0,0.5289961099624634,0.013406395648908505,de18028830f72085f9094bf586e530f864b0ae4c5f08338cff67740f353705eb,0.025042107694089998,192,False,43,False,False,f38fb034ed333b9319ab0884b69e5175852b3d06cf0c920c5ee0acfe215baaa0,0.5289961099624634,0.013406395648908505,de18028830f72085f9094bf586e530f864b0ae4c5f08338cff67740f353705eb,0.025042107694089998,2048,1024,early_fusion_vs_x_to_z,1,1.024494880366893,nan,0.4388755920342062,0.4509613478269666,0.8482538845602045,False,False,0.43998985352676867,0.4525807035020206,0.8642498928182141,0.4388755920342062,0.4509613478269666,0.8482538845602045,False,-0.0016193556750540017,0.43998985352676867,0.4525807035020206,extension
4fc8afc07c61f749,latentflow-fusion-identity-audit-all28-five-seed-v1,latentflow_process_preserving_unfreeze2,False,ETTh1,2,1.3245481556775618,135.3775240190007,0.46552268292950005,0.4910435799915209,0.9263093234513738,True,True,0.4605197977717322,0.4966021921924544,0.9195510823038098,0.4605197977717322,0.4966021921924544,0.9195510823038098,nan,nan,nan,nan,reference,False,False,10,f992c7ff850c6e8f0a71ec9f2f40b6c7f39062a78321c8a9410d31d8e162e3ab,1.5447924137115479,0.10397623263466273,493885437b63d3f53dfce54041cfbfd098ac7c180e3ddcca281ebf70be359f18,0.15167244644610908,336,False,43,False,False,ffdf7d3e9f821c2d19da203431b18d0a7b4474f645f97c9d8d2daee6e7324537,0.4830172657966614,0.031598438945665996,0e7b14d4688a4e6a77fa92ada0840933ee9f0942544b95704fcda15a2e6c72d3,0.04739028737864358,2048,1024,early_fusion_vs_x_to_z,2,1.3246650902592405,81.17272597999909,0.46612837664890444,0.4895638785251292,0.9212550152495709,True,True,0.4605197977717322,0.4966021921924544,0.9195510823038098,0.4605197977717322,0.4966021921924544,0.9195510823038098,nan,nan,nan,nan,reference
fcbf0304e13e2a9b,latentflow-fusion-identity-audit-all28-five-seed-v1,latentflow_process_preserving_unfreeze2,False,ETTh1,1,1.557711360568092,nan,0.4809151056751621,0.5093747160811466,0.9697230193196817,False,False,0.48321969007132837,0.5091477053166293,0.9909168685381747,0.4809151056751621,0.5093747160811466,0.9697230193196817,False,0.00022701076451725477,0.48321969007132837,0.5091477053166293,extension,False,False,10,02bd796e6b756ed71055cc58e9c847bcb08ab9d2cfef55b06e37dbe9f6586c5e,1.0277607440948486,0.03749051977576779,b6891ad7252dc36c072055731bad2f912fba96b28e097e3e6fed11c68b49b415,0.06120856820519984,720,False,43,False,False,02bd796e6b756ed71055cc58e9c847bcb08ab9d2cfef55b06e37dbe9f6586c5e,1.0277607440948486,0.03749051977576779,b6891ad7252dc36c072055731bad2f912fba96b28e097e3e6fed11c68b49b415,0.06120856820519984,2048,1024,early_fusion_vs_x_to_z,1,1.5596047340877472,nan,0.47824113321196793,0.5003596155738188,0.9718896884269485,False,False,0.48321969007132837,0.5091477053166293,0.9909168685381747,0.47824113321196793,0.5003596155738188,0.9718896884269485,False,-0.008788089742810534,0.48321969007132837,0.5091477053166293,extension
9ff6189980c49479,latentflow-fusion-identity-audit-all28-five-seed-v1,latentflow_process_preserving_unfreeze2,False,ETTh1,1,0.7691565844274703,nan,0.41186987746523174,0.3999275410533043,0.7718263157180224,False,False,0.41187950655100763,0.4011032879857046,0.7886815917770139,0.41186987746523174,0.3999275410533043,0.7718263157180224,False,-0.0011757469324003011,0.41187950655100763,0.4011032879857046,extension,False,False,10,0bb8f7b11c33f1fd6d567e97861a8ecfc0d161a1f8dd34eb7aa98459c38b591b,0.3215321898460388,0.01611755214251267,fb80648ce1c58cd5d7d20e86d9da45ba4dfc508e1dd7929a2d36b35a2194087b,0.025894985205205244,96,False,43,False,False,0bb8f7b11c33f1fd6d567e97861a8ecfc0d161a1f8dd34eb7aa98459c38b591b,0.3215321898460388,0.01611755214251267,fb80648ce1c58cd5d7d20e86d9da45ba4dfc508e1dd7929a2d36b35a2194087b,0.025894985205205244,2048,1024,early_fusion_vs_x_to_z,1,0.7687696172367959,nan,0.4118440197565275,0.3996801479072502,0.7723551113258786,False,False,0.41187950655100763,0.4011032879857046,0.7886815917770139,0.4118440197565275,0.3996801479072502,0.7723551113258786,False,-0.001423140078454399,0.41187950655100763,0.4011032879857046,extension
260dff8d47db438a,latentflow-fusion-identity-audit-all28-five-seed-v1,latentflow_process_preserving_unfreeze2,False,ETTh2,4,0.2856302177976994,125.87582126446068,0.40434012721830354,0.39101443135083314,0.7247880745572466,True,True,0.39616170797824446,0.38277998701682386,0.7454674029802469,0.39616170797824446,0.38277998701682386,0.7454674029802469,nan,nan,nan,nan,reference,False,False,10,c72d9fe075fd8a70bf2b3775ca3fcfa9834923ee001ea4df0a44d53ffc0c7dc1,2.648519277572632,0.16093367250440252,12fc0a930af68d2363e7c4ab5f6bde182c5e9d3b97086654cd57d16be0ebeace,0.257050344275918,192,False,43,False,False,25b6a4c9f7989404108fa7091e8aa58e5953903ba9df6c44b5daac71ccb4446e,0.28054046630859375,0.015021664897416779,64dd3f6660f814160e4d38d380fe9a098b78b0e1d1bda8c2b73c9f8d24dda474,0.022366705753974845,2048,1024,early_fusion_vs_x_to_z,7,0.2886074944621041,77.21486843191087,0.4168178716966004,0.4062075287208678,0.709088010431533,True,True,0.39616170797824446,0.38277998701682386,0.7454674029802469,0.39616170797824446,0.38277998701682386,0.7454674029802469,nan,nan,nan,nan,reference
c8bcba7ee93d8ff9,latentflow-fusion-identity-audit-all28-five-seed-v1,latentflow_process_preserving_unfreeze2,False,ETTh2,1,0.3557162211865795,nan,0.4355604626087488,0.43053728189314544,0.8412784575010798,False,False,0.4362194484386799,0.4312617346028424,0.8734840830557473,0.4355604626087488,0.43053728189314544,0.8412784575010798,False,-0.0007244527096969544,0.4362194484386799,0.4312617346028424,extension,False,False,10,d1b77667bed2096f1cc85aba32e3db0a46bb24ac2a560e436d872c7febeff116,0.41144347190856934,0.015938779080514057,029aa57c1b0663b38daa80997072ff495a1f9aa5f6b76eb3371c550d1fa9c5fa,0.024933917031996263,336,False,43,False,False,d1b77667bed2096f1cc85aba32e3db0a46bb24ac2a560e436d872c7febeff116,0.41144347190856934,0.015938779080514057,029aa57c1b0663b38daa80997072ff495a1f9aa5f6b76eb3371c550d1fa9c5fa,0.024933917031996263,2048,1024,early_fusion_vs_x_to_z,1,0.3554514618146987,nan,0.4354431673185567,0.42975804959437347,0.83952070743958,False,False,0.4362194484386799,0.4312617346028424,0.8734840830557473,0.4354431673185567,0.42975804959437347,0.83952070743958,False,-0.0015036850084689246,0.4362194484386799,0.4312617346028424,extension
