audit_config_hash,audit_protocol,best_raw_extension_epoch,best_raw_extension_validation_mse,candidate,cross_process_exchange,dataset,elapsed_seconds,extension_epochs,extension_mae,extension_mse,extension_nll,extension_replay_from_seed,extension_retrained,horizon,primal_dual,reference_mae,reference_mse,reference_nll,seed,selected_mae,selected_mse,selected_nll,source_metric_matches_selected_checkpoint,source_metric_mse_difference,source_reported_mae,source_reported_mse,train_windows,validation_selected_stage,validation_windows,variant
53a9bb9b60ddfd50,latentflow-reference-extension-audit-all28-five-seed-v1,9,0.1478762723513234,latentflow_process_preserving_unfreeze2,False,Electricity,nan,10,0.26351480634247404,0.1712653125112707,0.3092941279842453,False,False,192,False,0.2676547761511837,0.17734223166429036,0.32872229970270206,43,0.26351480634247404,0.1712653125112707,0.3092941279842453,True,0.0,0.26351480634247404,0.1712653125112707,2048,extension,1024,final_no_exchange
be793995c642e4bf,latentflow-reference-extension-audit-all28-five-seed-v1,9,0.16679913780841676,latentflow_process_preserving_unfreeze2,False,Electricity,nan,10,0.281447027703506,0.18877023179067196,0.3820117582516567,False,False,336,False,0.2874145150436169,0.19745167819406823,0.404005227658481,43,0.281447027703506,0.18877023179067196,0.3820117582516567,True,0.0,0.281447027703506,0.18877023179067196,2048,extension,1024,final_no_exchange
d8ba12912810e2c9,latentflow-reference-extension-audit-all28-five-seed-v1,8,0.20472825391352817,latentflow_process_preserving_unfreeze2,False,Electricity,nan,10,0.3098736978431532,0.2236946640394882,0.5473669069390084,False,False,720,False,0.3270065093246797,0.24448144244614572,0.5372462861343231,43,0.3098736978431532,0.2236946640394882,0.5473669069390084,True,0.0,0.3098736978431532,0.2236946640394882,2048,extension,1024,final_no_exchange
e216c47d8f303492,latentflow-reference-extension-audit-all28-five-seed-v1,10,0.13606457878000888,latentflow_process_preserving_unfreeze2,False,Electricity,nan,10,0.2518934597863897,0.15727370938941218,0.26466487436074976,False,False,96,False,0.2564658916479915,0.1632702913273398,0.2760961200556719,43,0.2518934597863897,0.15727370938941218,0.26466487436074976,True,0.0,0.2518934597863897,0.15727370938941218,2048,extension,1024,final_no_exchange
2a100250dada4709,latentflow-reference-extension-audit-all28-five-seed-v1,10,0.38388355563798804,latentflow_process_preserving_unfreeze2,False,Traffic,nan,10,0.2969195937388296,0.44934683501321854,0.36378256603514225,False,False,192,False,0.30830448545184075,0.46429043368735234,0.47352315383562305,43,0.2969195937388296,0.44934683501321854,0.36378256603514225,True,0.0,0.2969195937388296,0.44934683501321854,2048,extension,1024,final_no_exchange
03aa0e8800d8587a,latentflow-reference-extension-audit-all28-five-seed-v1,7,0.39812755732230226,latentflow_process_preserving_unfreeze2,False,Traffic,nan,10,0.30476184580166676,0.4665861094803876,0.39130962705987643,False,False,336,False,0.3154820186362472,0.4740495272523939,0.49476598568788666,43,0.30476184580166676,0.4665861094803876,0.39130962705987643,True,0.0,0.30476184580166676,0.4665861094803876,2048,extension,1024,final_no_exchange
01b1051b41a56bbe,latentflow-reference-extension-audit-all28-five-seed-v1,7,0.44328350618838896,latentflow_process_preserving_unfreeze2,False,Traffic,nan,10,0.3177446196447139,0.49624386152771277,0.4426611630517665,False,False,720,False,0.3300437871070133,0.505209937176707,0.5429361103811985,43,0.3177446196447139,0.49624386152771277,0.4426611630517665,True,0.0,0.3177446196447139,0.49624386152771277,2048,extension,1024,final_no_exchange
a098e3fa16338ea2,latentflow-reference-extension-audit-all28-five-seed-v1,10,0.3953881559681726,latentflow_process_preserving_unfreeze2,False,Traffic,nan,10,0.29418264235354147,0.436267156537962,0.3675935923136869,False,False,96,False,0.3066119593715481,0.45237782273901156,0.4650047539661081,43,0.29418264235354147,0.436267156537962,0.3675935923136869,True,0.0,0.29418264235354147,0.436267156537962,2048,extension,1024,final_no_exchange
c410e0c71317f3b5,latentflow-reference-extension-audit-all28-five-seed-v1,2,0.4759752141341331,latentflow_process_preserving_unfreeze2,False,Weather,nan,10,0.2542393251259774,0.213196166098454,-0.030499330262568666,False,False,192,False,0.2549288752092222,0.21393736870987184,0.32087243945571,43,0.2542393251259774,0.213196166098454,-0.030499330262568666,True,0.0,0.2542393251259774,0.213196166098454,2048,extension,1024,final_no_exchange
9bd478f1247d3a59,latentflow-reference-extension-audit-all28-five-seed-v1,3,0.5615629336190602,latentflow_process_preserving_unfreeze2,False,Weather,nan,10,0.2995528643795756,0.27411868525501326,0.12034310813144941,False,False,336,False,0.30101054901098395,0.2759361857289072,0.4909958584965122,43,0.2995528643795756,0.27411868525501326,0.12034310813144941,True,0.0,0.2995528643795756,0.27411868525501326,2048,extension,1024,final_no_exchange
e44296825a7dc6b5,latentflow-reference-extension-audit-all28-five-seed-v1,4,0.682433659689767,latentflow_process_preserving_unfreeze2,False,Weather,nan,10,0.34838874321649693,0.3507824229126084,0.5168380865726873,False,False,720,False,0.347052523450392,0.3504420589573538,0.6421096499953538,43,0.34838874321649693,0.3507824229126084,0.5168380865726873,True,0.0,0.34838874321649693,0.3507824229126084,2048,extension,1024,final_no_exchange
