base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_entropy,process_energy_innovation,process_energy_load_daily,process_energy_load_weekly,process_energy_thermal,process_fusion_after_future_decode,process_future_variance_innovation,process_future_variance_load_daily,process_future_variance_load_weekly,process_future_variance_thermal,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_electrical_load_process_0,sensor_group_electrical_load_process_1,sensor_group_electrical_load_process_2,sensor_group_electrical_load_process_3,sensor_group_entropy,sensor_group_mass_electrical_load,sensor_group_mass_oil_temperature,sensor_group_oil_temperature_process_0,sensor_group_oil_temperature_process_1,sensor_group_oil_temperature_process_2,sensor_group_oil_temperature_process_3,sensor_group_prior_kl,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,1.452514602492253,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.8764276471920311,,,1.452514602492253,
,,1.4129277244210243,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.863856612239033,,,1.4129277244210243,
0.4003698476590216,1.107980523790632,,0.019025670064593214,0.6865713023580611,0.31342869345098734,1.1906924173235893,0.2821939564351368,0.4742049342021346,0.17350460670422763,0.17703884840011597,0.1752516126143746,0.0008529903837355413,0.0026259346847878895,0.5978426400833996,0.018149201903725043,0.6304467188874101,1,0.0,2.8030757009983063,0.004407387790706707,0.07793860163656063,0.13089811406098306,0.981119932141155,0.01888006873195991,0.8568866210989654,0.8650746629573405,0.09352310845861211,0.10410845279693604,0.3997400978114456,-0.0016067465767264366,0.8558551804162562,0.11038491810904816,-0.006472525014032726,1.1223071524873376,0.37164313020184636,4.0,0.9500402975827456,0.17575076571665704,0.6546431975439191,0.11119130137376487,0.05841473623877391,1.0,0.16615676507353783,0.4110521257389337,0.1825542472070083,0.1205739761935547,0.09550317312823609,-0.3135123869869858,2.4424934592097998,2.6565277706831694,0.0,0.0,0.4896056323777884,0.2756071744952351,0.05104035258409567,0.18374684045556933,0.0,0.8571429252624512,0.1428571492433548,0.16663299791980535,0.07201218797126785,0.668763417750597,0.09259139682399109,0.0,0.10084338212618604,extension,1.045494044199586,0.003974896523652127,0.5390025046654046,,0.6931833927593534,1.107980523790632,1.413112174719572,0.3526174616999924
0.40036984952166677,1.107980523790632,,0.1123545404698234,0.8230880969204009,0.1769119052332826,0.45037895324639976,1.350240511354059,0.8937038159929216,0.038808772442280315,0.037006023922003806,0.03048138711892534,0.0014644488128396915,0.0038591608808928868,0.9987475760281086,0.018335189452045597,1.02880893740803,2,0.0,2.7038871347904205,0.003053325102882809,0.06508440477773547,0.13769514847081155,0.9670566152781248,0.03294338643900119,0.8560499553568661,0.7921436047181487,0.1440750657930039,0.11157782142981887,0.39530050614848733,-0.012492206878960133,0.8062429237179458,0.10313173296162859,-0.012746708096528891,1.2063766969367862,0.46317831706255674,4.0,0.8978022416122258,0.13634153199382126,0.6930752247571945,0.10726990405237302,0.06331333800335415,1.0,0.13540327514056116,0.3988577155396342,0.17940011771861464,0.11855368549004197,0.09956398024223745,-0.3851279697846621,1.5777564691379666,1.855413306504488,0.0,0.0,0.5046986481174827,0.2853196042124182,0.05285604912205599,0.15712570247706026,0.0,0.8571429252624512,0.1428571492433548,0.14420111093204468,0.07535399904008955,0.7002894403412938,0.08015545172384009,0.0,0.08655608480330557,extension,0.9177027284167707,0.00790716193660046,0.4913093317300081,,0.6975758085175167,1.1175311207771301,1.385431411365668,0.35082377423532307
0.4003698518499732,1.107980523790632,,0.21254477265756577,0.9007351091131568,0.09926489094505087,0.4001857314724475,1.4226540252566338,0.90831438312307,0.04151219855702948,0.03275647331611253,0.017416942726413254,0.0020016820617456688,0.004216387877022498,1.000001364853233,0.01844202892971225,1.051834818907082,3,0.0,2.666297674179077,0.002521298401916283,0.061725524079520255,0.14643620839342475,0.9221850354224443,0.0778149651887361,0.8538235030137002,0.6087041245773435,0.2712256290251389,0.11802262748824432,0.38041219720616937,-0.04832252487540245,0.7625299105420709,0.09716644918080419,-0.018968400713674782,1.3024984458461404,0.580364749301225,4.0,0.8426343677565455,0.10824649507412687,0.7260604272596538,0.09786710568005219,0.06782597285928205,1.0,0.11337009508861229,0.3864702223800123,0.17500090855173767,0.11458101833704859,0.10247466916916892,-0.4096772721968591,1.0895885438658297,1.3912409041076899,0.0,0.0,0.515623536426574,0.2928579580038786,0.054295269976137206,0.13722323486581445,0.0,0.8571429252624512,0.1428571492433548,0.1275358809507452,0.07787590508814901,0.7240160908550024,0.07057212566724047,0.0,0.06972834642510861,extension,0.7688455572351813,0.005550237679926795,0.45196809177286923,,0.6972563640465812,1.1211936341391668,1.399346334238847,0.3678199788555503
0.40036985045298934,1.107980523790632,,0.2816143708769232,0.9294983195140958,0.07050167466513813,0.43381066154688597,1.3741434989497066,0.8942461940459907,0.05745363610913046,0.036832518308074214,0.01146765255543869,0.0023242620991368312,0.0051932941933046095,1.000002525281161,0.01850299339275807,1.1859977981075644,4,0.0,2.643782913684845,0.0021371864168031607,0.05900606152135879,0.1544954580022022,0.8782079410739243,0.12179205700522289,0.8481887564994395,0.4683356350287795,0.3685216528829187,0.1236373680876568,0.35791219025850296,-0.10260975081473589,0.7231403850018978,0.09197460254654288,-0.01487072094460018,1.3516007969155908,0.6350409162696451,4.0,0.7911438099108636,0.08779772213893011,0.7526607075706124,0.08793118668836541,0.0716103880549781,1.0,0.09713004680816084,0.37357300240546465,0.16991284932009876,0.10987430246314034,0.105046791897621,-0.423781392397359,0.7827900792472064,1.0977452616207302,0.0,0.0,0.5229511936195195,0.29934928100556135,0.055570219963556156,0.12212930526584387,0.0,0.8571429252624512,0.1428571492433548,0.11524388811085373,0.08003994403406978,0.7417219765484333,0.06299418830894865,0.0,0.06509383549564518,extension,0.7268867928069085,0.0037794164463775815,0.4140154682099819,,0.7056123302096412,1.14234492939616,1.3806506854792435,0.35342654469422996
0.40036984789185226,1.107980523790632,,0.3270221169805154,0.9277279670350254,0.07227203238289803,0.48017975920811296,1.307247031480074,0.8786005564033985,0.06317587729427032,0.04786706165759824,0.01035650800622534,0.0023586050538142445,0.0048674376266717445,1.0000038724392653,0.018585350771900266,1.1223909184336662,5,0.0,2.612000100314617,0.0018560835751486593,0.05595762075972743,0.1599826356396079,0.8493760833516717,0.15062391583342105,0.8456375836394727,0.3903122104238719,0.4226033703889698,0.12851009459700435,0.33966900571249425,-0.14847480598837137,0.6880070613697171,0.08751643047435209,-0.013897670013648167,1.4031853284686804,0.683701803907752,4.0,0.7472540042363107,0.073097113519907,0.7731399387121201,0.07921409176196903,0.0745488540851511,1.0,0.08486651792190969,0.3600843218155205,0.16526936402078718,0.10533360904082656,0.10759471071651205,-0.43162891431711614,0.578747381689027,0.8999710544012487,0.0,0.0,0.5270041073672473,0.3056181513238698,0.056826931511750445,0.11055080802179873,0.0,0.8571429252624512,0.1428571492433548,0.1067491335561499,0.08218243520241231,0.7542904699221253,0.05677796501549892,0.0,0.05766464152839035,extension,0.6609764720778912,0.002810531280374562,0.3855191271286458,,0.7074530375382256,1.1583778195910983,1.4032879571119945,0.3566796893719584
0.40036984835751355,1.107980523790632,,0.3466775637352839,0.9107662364840508,0.08923376287566498,0.4936291503254324,1.2878436604514718,0.8724248269572854,0.06457736811717041,0.05469450622331351,0.00830329625387094,0.002715834547416307,0.005314137291861698,1.000004758592695,0.018747097812592983,1.0812685154378414,6,0.0,2.591105628758669,0.001695551781267568,0.054768129804870114,0.16422887018416077,0.8242775117978454,0.17572248890064657,0.8430042420513928,0.33083120500668883,0.4638324626721442,0.13274051691405475,0.32446842221543193,-0.1832134583964944,0.6553766573779285,0.08355787949403748,-0.013038324603598994,1.428614953532815,0.7023177442606539,4.0,0.7127751754596829,0.06288013787707314,0.7880094484426081,0.07238412418519147,0.07672629135777242,1.0,0.07540880190208554,0.34590119286440313,0.16081958264112473,0.10085389210144058,0.10932544944807887,-0.4353646971285343,0.4343698511365801,0.7583962618373334,0.0,0.0,0.5282089770771563,0.3121197179425508,0.058144352020462975,0.10152695322176442,0.0,0.8571429252624512,0.1428571492433548,0.10041305265622213,0.0840165659901686,0.763766348361969,0.05180403616395779,0.0,0.053935851057758555,extension,0.6285907872952521,0.0020128355199631187,0.3630470000207424,,0.7086209503431169,1.1616065346059345,1.4068482294678688,0.3556401841342449
0.40036985068582,1.107980523790632,,0.3395278825191781,0.9001780552789569,0.09982194728218019,0.48317791358567774,1.3029216062277555,0.8752945312298834,0.05989738416974433,0.05833628185791895,0.0064718039211584255,0.0028138956604379928,0.0052828242296527606,1.0000051255337894,0.01887648127740249,1.1024294411763549,7,0.0,2.5728453062474728,0.0015449279717358877,0.05274984156130813,0.16286291379947215,0.7983708665706217,0.2016291287727654,0.839028743095696,0.2762540418189019,0.5016624697018415,0.13636459899134934,0.3122640379006043,-0.21642694203183055,0.626082272734493,0.08007453929167241,-0.013764262211225287,1.4255552822723985,0.6925610173493624,4.0,0.6853936407715082,0.05522099125664681,0.7990966197103262,0.06684123424929567,0.07884115361957811,1.0,0.06780076172435656,0.33166924049146473,0.15660827280953526,0.09756152360932902,0.11119408224476501,-0.439037972362712,0.3269833396188915,0.6526254392229021,0.0,0.0,0.5277209160849452,0.3185983980074525,0.059481617325218394,0.09419906686525792,0.0,0.8571429252624512,0.1428571492433548,0.09500334423501045,0.08541107806377113,0.7718787044286728,0.047706872661365196,0.0,0.051221440895460546,extension,0.609248090069741,0.0022017911351213115,0.34539377968758345,,0.7146983402115958,1.167396524122783,1.411032569905122,0.35303313634358346
0.40036985045298934,1.107980523790632,,0.328300527529791,0.8853063997812569,0.11469359701732174,0.4379589334130287,1.3681588051840663,0.8904033149592578,0.05166287728934549,0.05298975665937178,0.0049440460206824355,0.0028528113980428316,0.005255984600808006,1.000005329027772,0.01893623136857059,1.0735909109935164,8,0.0,2.5603892244398594,0.0014508069180010352,0.05219610899803229,0.15891304577235132,0.7751865144819021,0.22481348435394466,0.8333188584074378,0.23240398289635777,0.5320570152252913,0.13940109114628285,0.3026320665376261,-0.2397472714073956,0.5981544447131455,0.07689293462317437,-0.011869313133502146,1.4165014559403062,0.6790605019778013,4.0,0.6653356710448861,0.04984078707639128,0.806793331168592,0.06299458420835435,0.08037129667354748,1.0,0.061721575824776664,0.31703574676066637,0.15273251745384187,0.0940073158708401,0.11289076006505638,-0.4421907691285014,0.24466846871655434,0.5721457060426474,0.0,0.0,0.5249933865852654,0.3256941500585526,0.06093597211292945,0.0883764912141487,0.0,0.8571429252624512,0.1428571492433548,0.09128009487176314,0.08650055184261873,0.777941164560616,0.04427818805561401,0.0,0.050109325238736346,extension,0.6001603696495295,0.0018227722844130767,0.33153186552226543,,0.7122942176130083,1.155918960060392,1.3941064414878686,0.35075997724197805
