base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_baseline,process_energy_daily,process_energy_entropy,process_energy_irregular,process_energy_weekly,process_fusion_after_future_decode,process_future_variance_baseline,process_future_variance_daily,process_future_variance_irregular,process_future_variance_weekly,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_prior_kl,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,0.202350652582633,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.35787436267128214,,,0.202350652582633,
,,0.188997598287339,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.3160716115235118,,,0.188997598287339,
0.17164343076001387,0.14918293454482837,,0.02856760991454621,0.6221916496288031,0.37780835170997307,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12692944169975817,0.9633846513461322,0.036615346656617476,0.3097944829205517,0.7757027248153463,0.15547101911215577,9.99999993922529e-09,0.17013919283635914,-0.009028041851706803,9.99999993922529e-09,9.99999993922529e-09,-0.004171069908352365,1.0418475918704644,0.17572510667378083,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.001763542077606317,9.99999993922529e-09,0.003527094153878467,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.08548761849669972,extension,1.0454578802455217,0.001763542077606317,0.1763350822002394,,0.23650035589118448,0.14918293454482837,0.1858855318756317,0.14715749595779926
0.17164343062904663,0.14837753075388072,,0.03637635175618925,0.6630948613164946,0.33690513885812834,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693163205403835,0.939779921900481,0.060220078004931565,0.3057459313131403,0.6721389162121341,0.22725598080432974,9.99999993922529e-09,0.1691117563022999,-0.015124768717214465,9.99999993922529e-09,9.99999993922529e-09,-0.005463928334805246,1.074685249128379,0.205272985243937,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.011344225984430523,9.99999993922529e-09,0.022688461904181167,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.07186848731362261,extension,0.8833840460283682,0.011344225984430523,0.17522667454613838,,0.235854897131017,0.14837753075388072,0.18235966748382756,0.1688966334622819
0.17164343055628706,0.14732411655433947,,0.03263708320992009,0.6738328287610784,0.32616717054042965,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,3,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693345558363944,0.90429485833738,0.0957051399309421,0.30055034096585587,0.5463067715172656,0.3144761790172197,9.99999993922529e-09,0.16799735644599423,-0.021877915831282735,9.99999993922529e-09,9.99999993922529e-09,-0.005892951195448859,1.0664002733537927,0.19654164696112275,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.033086249757616315,9.99999993922529e-09,0.06617250970157329,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.07510441275371704,extension,0.9099727255525067,0.033086249757616315,0.17400836299930234,,0.23521075202503514,0.14732411655433947,0.17398265712229963,0.16390456416411325
0.1716434309782926,0.14678285447071482,,0.026004677147284383,0.6590330635663122,0.34096693515311927,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,4,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269357716664672,0.846933942520991,0.15306606005469803,0.292344493791461,0.38422875571995974,0.42682009981945157,9.99999993922529e-09,0.16674877237528563,-0.029315507621504366,9.99999993922529e-09,9.99999993922529e-09,-0.004954871581503539,1.0554957590065897,0.18339675304014236,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.06495908791839611,9.99999993922529e-09,0.129918184800772,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.07972895260172663,extension,0.947102049132809,0.06495908791839611,0.17259566196298692,,0.2349284855541204,0.14678285447071482,0.16155994015813727,0.1573920751689002
0.17164343100739643,0.14533058352518263,,0.023081866183929378,0.6591480986680835,0.340851902437862,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,5,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269389889203012,0.7852188916876912,0.21478110720636323,0.2838929917488713,0.25008702257764526,0.5198000652599148,9.99999993922529e-09,0.16520837401913013,-0.038031348725780845,9.99999993922529e-09,9.99999993922529e-09,-0.0057020082784902115,1.04933595249895,0.177054299012525,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.07911272652563639,9.99999993922529e-09,0.15822546038543805,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.08255759044550359,extension,0.964879140839912,0.07911272652563639,0.1708862336090533,,0.23320044444563812,0.14533058352518263,0.155596457874708,0.15397243207553402
0.1716434307745658,0.14477476012380777,,0.02184265297910315,0.6629901661071926,0.33700983453309163,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,6,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12694293109234422,0.7344342899741605,0.2655657113646157,0.27703832573024556,0.16632805473636836,0.5778573586139828,9.99999993922529e-09,0.16360662138322368,-0.04803339054342359,9.99999993922529e-09,9.99999993922529e-09,-0.006082327365124485,1.0526130974758416,0.17823638385743834,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.08638973339111544,9.99999993922529e-09,0.17277947411639616,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.08211685340938857,extension,0.9497988795628771,0.08638973339111544,0.1691473877435783,,0.232587547605943,0.14477476012380777,0.15385835669439984,0.15639373054727912
0.1716434312693309,0.1447579521091391,,0.02117104408716841,0.6735848735552281,0.32641512784175575,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,7,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269478761823848,0.6900465156650171,0.3099534848588519,0.2710494450002443,0.10719266723026522,0.6188468864420429,9.99999993922529e-09,0.16204149171244353,-0.057029321091249585,9.99999993922529e-09,9.99999993922529e-09,-0.006139068898448841,1.053534861188382,0.17955386760877445,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.08871776463638525,9.99999993922529e-09,0.17743553646141663,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.0810906257465831,extension,0.9343415092444047,0.08871776463638525,0.16746248069102876,,0.23280259835839726,0.1447579521091391,0.14708599969950834,0.1583828229631763
0.17164343073091004,0.14303987184665162,,0.020852517236562562,0.6762544454541057,0.3237455541966483,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,8,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269534311722964,0.6604120768606663,0.33958792517660186,0.2666714672668604,0.07655041158432141,0.6400864797178656,9.99999993922529e-09,0.16065794980386272,-0.06508339080028236,9.99999993922529e-09,9.99999993922529e-09,-0.005400371138065907,1.0549755374668166,0.1790691400237847,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.09413215419044718,9.99999993922529e-09,0.18826431571505964,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.08131206329562701,extension,0.9363418946741149,0.09413215419044718,0.1659913788025733,,0.23219512415906063,0.14303987184665162,0.1418498065553043,0.1582166229491122
