base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_baseline,process_energy_daily,process_energy_entropy,process_energy_irregular,process_energy_weekly,process_fusion_after_future_decode,process_future_variance_baseline,process_future_variance_daily,process_future_variance_irregular,process_future_variance_weekly,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_prior_kl,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,0.1604903486489396,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.3046166712156264,,,0.1604903486489396,
,,0.1496186528935747,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.2576457016693894,,,0.1496186528935747,
0.15483946468157228,0.14134588180507662,,0.022227760167936594,0.5707464713486843,0.42925352771999314,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269294375088066,0.9632604925427586,0.03673950827578665,0.2487172471737722,0.7751273273024708,0.15586985609843396,9.99999993922529e-09,0.15361891397333238,-0.00763617386110127,9.99999993922529e-09,9.99999993922529e-09,-0.003808278822646116,1.024472693214193,0.15243117191130295,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.0007062520522818083,9.99999993922529e-09,0.001412514111212397,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.08558205370354699,extension,1.027446573949419,0.0007062520522818083,0.15859325863129925,,0.22883779204564345,0.14134588180507662,0.13705564997530928,0.13020341144874692
0.1548394637356978,0.1400450549764425,,0.028213328954734607,0.6109046546043828,0.3890953446389176,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269316580146551,0.9342846357030794,0.0657153648789972,0.2440920097869821,0.6508876476436853,0.24198623793199658,9.99999993922529e-09,0.15261946496320888,-0.0139285062905401,9.99999993922529e-09,9.99999993922529e-09,-0.002459720530850973,1.0396019236650318,0.1667161847872194,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.011448331802512257,9.99999993922529e-09,0.022896673392097,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.07750869727169629,extension,0.9376601751428097,0.011448331802512257,0.15750130532251205,,0.228068980596271,0.1400450549764425,0.13587805933517907,0.13850285651278682
0.1548394632700365,0.13956826543593415,,0.027119085745653138,0.6149594683665782,0.3850405322154984,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,3,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269341274164617,0.8963751146802679,0.10362488738610409,0.23844571664812975,0.5206688346806914,0.33224704285385087,9.99999993922529e-09,0.15146661215112545,-0.02160421246662736,9.99999993922529e-09,9.99999993922529e-09,-0.0032561373249109238,1.0368076816666871,0.16421081178123131,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.05443716036097612,9.99999993922529e-09,0.10887433052994311,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.07930728010978783,extension,0.9521886926377192,0.05443716036097612,0.1562355261121411,,0.2279364049290241,0.13956826543593415,0.13170749123916417,0.13709172504604794
0.1548394638521131,0.1380721850145973,,0.026184519101661863,0.6150614817161113,0.38493851793464273,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,4,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12693764606956393,0.8472020647022873,0.15279793452646118,0.23146820627880516,0.384462560643442,0.42665803869022056,9.99999993922529e-09,0.14994717187073547,-0.03171733673661947,9.99999993922529e-09,9.99999993922529e-09,-0.0019970925655456995,1.0378950600279495,0.1619031625741627,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.10733214806532487,9.99999993922529e-09,0.21466430404689163,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.08108906194684096,extension,0.9587607396533713,0.10733214806532487,0.1545765356713673,,0.22598217729467468,0.1380721850145973,0.11901243122444309,0.135718643272412
0.15483946343010757,0.13704057418998858,,0.025980230764616863,0.6200470228213817,0.37995297758607194,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,5,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12694172211922705,0.7998989601619542,0.20010104140965268,0.22535333727137186,0.2786513428145554,0.5000007870257832,9.99999993922529e-09,0.1481499456858728,-0.04339812451507896,9.99999993922529e-09,9.99999993922529e-09,-0.002371635443141784,1.0398567328229547,0.16177868863451295,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.14479631959693506,9.99999993922529e-09,0.28959265374578536,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.08148421008809237,extension,0.9525151288835332,0.14479631959693506,0.1526570123678539,,0.22524085322149323,0.13704057418998858,0.11437364958207279,0.135798458228237
0.1548394640267361,0.13704057418998858,,0.027182057627214817,0.6259727119468153,0.374027288693469,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,6,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269466873491183,0.7587235367391258,0.24127646471606568,0.22017435355155612,0.20367381614050828,0.5519712492241524,9.99999993922529e-09,0.14611262996913865,-0.05668836610857397,9.99999993922529e-09,9.99999993922529e-09,-0.0030737336148547456,1.0433955274056643,0.16398607194423676,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.164241214399226,9.99999993922529e-09,0.3284824436996132,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.08064017754077213,extension,0.9384186507668346,0.164241214399226,0.15051611680246424,,0.22624885429350633,0.1386292990865737,0.118884524020397,0.136804014822701
0.1548394637502497,0.1366957043148977,,0.027359592368156882,0.6320944399340078,0.36790555983316153,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,7,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.1269526375690475,0.7274936736794189,0.27250632958021015,0.2152173296053661,0.1556111685495125,0.5852857383433729,9.99999993922529e-09,0.14436676535115112,-0.06787407642696053,9.99999993922529e-09,9.99999993922529e-09,-0.0025047936692317307,1.0471887389430776,0.16518486771383323,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.1879936567565892,9.99999993922529e-09,0.3759873292874545,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.07981280146486824,extension,0.9266168392496184,0.1879936567565892,0.1486711119505344,,0.22500145596259605,0.1366957043148977,0.11367346923361765,0.13782527536386624
0.15483946439053398,0.13452590436166278,,0.027607364329014672,0.6368064691778272,0.3631935307639651,1.3862943649291992,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,8,0.0,2.8787765502929688,9.99999993922529e-09,9.99999993922529e-09,0.12695939547847956,0.6921388723421842,0.30786112806526944,0.2101107648704783,0.1100312448979821,0.6168793343240395,9.99999993922529e-09,0.14230038422101643,-0.08133048296440393,9.99999993922529e-09,9.99999993922529e-09,-0.0022623732805868713,1.049486572155729,0.16575089455000125,4.0,0.25,0.25,1.3862943649291992,0.25,0.25,1.0,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,9.99999993922529e-09,0.19724438330740668,9.99999993922529e-09,0.39448878122493625,9.99999993922529e-09,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,0.07920576352626085,extension,0.9189950715517625,0.19724438330740668,0.14650259926565923,,0.2233305320726542,0.13452590436166278,0.10119259898541107,0.13814353063935414
