base_mse,best_validation_mse,best_validation_nll,between_component_variance,continuation_field_weight,continuation_linear_weight,continuation_process_entropy,continuation_process_information_bits,continuation_process_weight_0,continuation_process_weight_1,continuation_process_weight_2,continuation_process_weight_3,cross_effective_ratio,cross_effective_ratio_max,cross_exact_spectral_norm,cross_gate,cross_spectral_norm,epoch,fenchel_primal,inducing_minimum_gap,latent_reconstruction_mse,latent_reconstruction_ratio,latent_variance_gain,mixture_base_weight,mixture_latent_weight,mixture_nll,mixture_routing_information_bits,mixture_weight_entropy,observation_noise_std,point_mse,point_regret,posterior_future_variance,posterior_past_variance,predictive_mean,predictive_second_moment,predictive_variance,process_axis_size_at_field_exit,process_energy_baseline,process_energy_congestion,process_energy_daily,process_energy_entropy,process_energy_weekly,process_fusion_after_future_decode,process_future_variance_baseline,process_future_variance_congestion,process_future_variance_daily,process_future_variance_weekly,process_signal_reconstruction_ratio,representation_gaussian_nll,representation_objective,representation_trace_correction,sample_dual_norm,selected_reference_only,sensor_group_entropy,sensor_group_irregular_high_variability_process_0,sensor_group_irregular_high_variability_process_1,sensor_group_irregular_high_variability_process_2,sensor_group_irregular_high_variability_process_3,sensor_group_low_activity_process_0,sensor_group_low_activity_process_1,sensor_group_low_activity_process_2,sensor_group_low_activity_process_3,sensor_group_mass_irregular_high_variability,sensor_group_mass_low_activity,sensor_group_mass_strongly_periodic,sensor_group_prior_kl,sensor_group_strongly_periodic_process_0,sensor_group_strongly_periodic_process_1,sensor_group_strongly_periodic_process_2,sensor_group_strongly_periodic_process_3,soft_miscoverage_90,stage,standardized_error_second_moment,structural_reconstruction_ratio,total,train_nll,validation_mae,validation_mse,validation_nll,within_component_variance
,,0.4070551940628017,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.34247017436427996,,,0.4070551940628017,
,,0.3808295487736662,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reference,,,,0.29090583050856367,,,0.3808295487736662,
0.2650313848280348,0.3817277958971472,,0.02349572773755426,0.7109527591383085,0.28904723984305747,1.2871955430600792,0.14296937683053912,0.3944011485145893,0.1782361041259719,0.17804799557779916,0.2493147521163337,0.000487651155297808,0.0007904859314411539,0.2056732248456683,0.018104760063579306,0.274893157778874,1,0.0,2.8150041699409485,0.003228241022952716,0.05456118171423441,0.13150133471935987,0.962481218855828,0.0375187814279343,0.2522168876021169,0.772485000314191,0.1577013748465106,0.10388655716087669,0.263775792758679,-0.004624373512342572,0.6799762201262638,0.1111448642477626,-0.0031541772653440603,0.9065799271920696,0.1465099129563896,4.0,0.07473480001863209,0.10614279371657176,0.7697131144814193,0.7419064256246202,0.049409292649215786,1.0,0.14147282007616013,0.1985004943126114,0.2744035932701081,0.16298571051447652,0.06319445140979951,-0.4203539267764427,2.7764319386333227,3.130540374899283,0.0,0.0,1.0028811908559874,0.17966174543835223,0.10582865803735331,0.13760616816580296,0.5769034326076508,0.1435979474335909,0.10258424311177805,0.6159124253317714,0.13790537824388593,0.2523106163571356,0.23663014447083697,0.5110592062119395,0.0785569304385394,0.4544370365329087,0.31793922977522016,0.18025947490241379,0.04736425832379609,0.0919585542724235,extension,1.8307404250372201,0.002265464481965296,0.2715965634852182,,0.28031837586798475,0.3817277958971472,0.32678784752109397,0.12301418474817183
0.26503138517728075,0.3810206545047706,,0.04238178637388046,0.7551437050569803,0.24485629619448446,0.8761670978274196,0.7359580701449886,0.7201826144009829,0.07093387578061083,0.06504345049324911,0.14384006010368466,0.0014114812540810817,0.002444584232307534,0.6192084241192788,0.01835679762007203,0.7345177121460438,2,0.0,2.7530200332403183,0.0029174011838222214,0.05219743288762402,0.1358286616159603,0.9360895780846477,0.06391042049654061,0.23624704011308495,0.6573663562303409,0.2374955401464831,0.10953247483121231,0.262223460158566,-0.010612893383949995,0.5977975005516782,0.1056271265988471,-0.004911492069993528,1.0751112065045163,0.32301573251606897,4.0,0.06015536370614427,0.0393299590832612,0.8473762751091272,0.5602484535193071,0.05313840022063232,1.0,0.1601796944742091,0.07919053040677682,0.2781520759453997,0.20135480380849913,0.06685387835750589,-0.46861433412414044,0.9867330506676808,1.3800948441494256,0.0,0.0,0.6936342883855104,0.18943247245624661,0.11192313308129087,0.1457593379309401,0.5528850555419922,0.13049985910765827,0.10644788824720308,0.6456301370635629,0.11742210743250325,0.04896104705767357,0.22561321390094236,0.7254257055465132,0.3777688643313013,0.40559097728691995,0.3516782973892987,0.2009345863480121,0.041796138597419485,0.048084668025694555,extension,0.7712015867000446,0.004620973085820879,0.2679351346450858,,0.27912640208957057,0.3810206545047706,0.3239067315977688,0.2806339475209825
0.2650313854974229,0.3805614597067817,,0.04657978981776978,0.7694927050033584,0.23050729537499137,0.6399037517840043,1.0768140202853829,0.8248853224795312,0.04409740894334391,0.03708612655827892,0.09393113997066393,0.002256247209288631,0.0033163881871587364,0.896350190974772,0.01855637348489836,1.0034737768583,3,0.0,2.722281366586685,0.002857019487692014,0.05319913577113766,0.13535545824561268,0.9269797195447609,0.07302028017875273,0.23225294623262016,0.6230989032192156,0.2612479287199676,0.11336202069651335,0.2612229520455003,-0.014539362862706184,0.56627793435473,0.1060502562468173,-0.004571840742372046,1.09900025697425,0.3428326295106672,4.0,0.049674610654619755,0.02210955178088625,0.8727352893911302,0.48327603872166947,0.055480545521277236,1.0,0.16228686139220372,0.04830328089155955,0.26385790709173307,0.22786950861336663,0.06893769414455164,-0.4856709647574462,0.5143412399338558,0.9213641580427065,0.0,0.0,0.4234197787591256,0.19184073631186038,0.11349697259720415,0.14791593397967517,0.5467463573440909,0.1206631418899633,0.10848987638019025,0.6647713128477335,0.10607566736871377,0.013585910097390297,0.12973108908045106,0.8566829650662839,0.5755766432848759,0.3646714137867093,0.3795026356820017,0.21945259161293507,0.03637336031533778,0.046021206966543104,extension,0.721447917225305,0.00395458588945985,0.2663823519833386,,0.2780494094970577,0.3805614597067817,0.3220378603242959,0.29625283856876194
0.2650313848280348,0.3784154402469046,,0.051484167292073835,0.7760745246196166,0.2239254751475528,0.5057297485182062,1.2703861913178116,0.8732585191028193,0.03252685219194973,0.024614799629489426,0.06959983095293865,0.0033370870360158733,0.004381366202778736,1.0000030337832868,0.018845310027245432,1.199047101661563,4,0.0,2.702166974544525,0.0028700192806354607,0.05494277306570439,0.13407381693832576,0.9111506441840902,0.08884935374953784,0.22835945932456525,0.5675408508395776,0.29975783854024485,0.11661438085138798,0.25987155362963676,-0.01968740625306964,0.5180329691502266,0.09967869766114745,-0.004610199867535414,1.090654849074781,0.3356791580445133,4.0,0.0539967536678887,0.03431975387320563,0.8622861645417288,0.5144568406976759,0.04939732762068161,1.0,0.17244306596694514,0.045379306211543735,0.22197548634721898,0.2120289349986706,0.07127074625896057,-0.49858827621210366,0.3442927552969195,0.7619038866832852,0.0,0.0,0.3737677136086859,0.1925380724715069,0.11415456386748701,0.14883427473250777,0.5444730878807604,0.10210276796715334,0.11129587003961205,0.6862091012299061,0.10039225814398378,0.006699120290704741,0.2188893651618855,0.7744114798260853,0.6922154081985354,0.34406983898952603,0.39259692071937025,0.23170585313346237,0.031627386721083894,0.04675347065858659,extension,0.735229590034578,0.0027842442177643534,0.26478303578915074,,0.27958676371878033,0.3784154402469046,0.3158709738248338,0.2841949917492457
0.26503138631233014,0.376956091249195,,0.06585630797053454,0.7950401100097224,0.20495988821494393,0.3390168020268902,1.5109021256212145,0.9247649441240355,0.01727860623941524,0.014214275717677083,0.04374217453732854,0.003511463602535514,0.0046904558257665485,1.0000055017881095,0.019190518534742296,1.2835091203451157,5,0.0,2.6714449040591717,0.0030641695643680578,0.060224224274861626,0.13219085172750056,0.8918078111018986,0.10819218841788825,0.22629660309030442,0.5058399196714163,0.34252566372742876,0.12073658854933456,0.2567643797956407,-0.031123975990340114,0.4530678424634971,0.08541907579638064,-0.001402260712950465,1.0982463679974899,0.3422845275490545,4.0,0.07226886407079292,0.08399194419325795,0.8027590463170782,0.6701821488095447,0.04098014670307748,1.0,0.1888427144731395,0.05265979265095666,0.16451943162246607,0.162696528917877,0.07336090729950229,-0.5032607559114695,0.2667167684994638,0.6865450172917917,0.0,0.0,0.3399991182377562,0.1923839395167306,0.11458377086091787,0.14939241774845868,0.5436398778110743,0.07373992097564042,0.11749428126495332,0.718360903672874,0.09040489530889317,0.004028601643312868,0.47295463766204193,0.5230167274712585,0.9170151099096984,0.36284859757870436,0.37857574271038175,0.23118732369039208,0.02738832894829102,0.04458109225379303,extension,0.7027994248783216,0.0009014490321987978,0.26155702891992405,,0.2771635153884278,0.376956091249195,0.3153064653355007,0.27642821887275204
0.2650313851190731,0.3752287087535145,,0.06836045582895167,0.7951786542544141,0.20482134752091952,0.2202507686743047,1.6822452854830772,0.9565357685787603,0.009884836301353062,0.008175669478987402,0.025403726551303407,0.0034420367633174465,0.004279628888525622,1.0000069322995842,0.01955672870099079,1.0846169535070658,6,0.0,2.646680945530534,0.0030718035045538272,0.061867041025834624,0.12955302721820772,0.8724625390022993,0.1275374599499628,0.22329373490356375,0.44965331273851916,0.3814712522435002,0.12466428423067555,0.25461515865754336,-0.03878396993968636,0.43137454002862796,0.08076248316501733,-0.0009961113577219294,1.0861739906249568,0.32965719036292285,4.0,0.07099614843900781,0.08696286140184384,0.804928275407292,0.6631886018440127,0.037112715261173435,1.0,0.1886013887124136,0.04802827750972938,0.1585444528318476,0.14761642686789855,0.07482619273650926,-0.49922987777972594,0.1766554516798351,0.5919478734722361,0.0,0.0,0.4263283695327118,0.1920905881561339,0.11495412065414712,0.14984243793878704,0.5431128535419703,0.06265415760572068,0.11918323097052053,0.7371393055655062,0.08102330716792494,0.003998096611667279,0.49979990971041843,0.49620196217438206,0.8508729264140129,0.3872760566882789,0.35770429973490536,0.23018725449219346,0.024832393421093002,0.045534485532698454,extension,0.7218741226242855,0.0006025342785562771,0.2592576891183853,,0.27504092991183055,0.3752287087535145,0.3110042385524139,0.261296733195195
0.26503138488624245,0.3752287087535145,,0.0695953578397166,0.7933097834466025,0.20669021568028256,0.18302619957830757,1.735948993358761,0.9654341662535444,0.007654321798327146,0.006342377663713705,0.020569131116644712,0.0033745419850674807,0.004102613535451383,1.000008317641914,0.01988270967558492,1.0213067885488272,7,0.0,2.622088799253106,0.003088356057105557,0.06267889255832415,0.12609839957440272,0.8576206514844671,0.14237934922857676,0.22101345504779601,0.41029432479990646,0.40875282435445115,0.12808085558936,0.2529827864491381,-0.044919218169525266,0.4200633511063643,0.07809715684561525,-0.000764223028681954,1.0803413216490299,0.32582751277368516,4.0,0.06663083346211351,0.08264290823717602,0.8178963469108567,0.6308836198295467,0.03282991216110531,1.0,0.18499381706351414,0.043834478594362736,0.1622888089332264,0.13792670555994846,0.07573640120972414,-0.4908851103973575,0.11885108446585946,0.5254473129753023,0.0,0.0,0.47846465511247516,0.19165429577697068,0.11533878993941471,0.15027850167825818,0.542728413362056,0.056617955677211285,0.11869933916023001,0.7490554577670991,0.07562724605668336,0.0038244002848841774,0.4915265151648782,0.5046490511740558,0.7925136461853981,0.40830678679049015,0.33807760290801525,0.23053720209281892,0.023078410697053187,0.04573572747540311,extension,0.7266918285749853,0.0006273444518853921,0.25752190678031184,,0.27731172839954177,0.3759061361471689,0.30996456556022167,0.2562321543227881
0.26503138500265777,0.37326392466089536,,0.06738966789998813,0.7845397744094953,0.21546022541588172,0.14357482345076278,1.7928652961272746,0.974331341451034,0.005469646193887456,0.0047148814555839635,0.015484131503399112,0.0032553964015278325,0.003995897140612215,1.0000098142772913,0.0201790347637143,1.0200638184323907,8,0.0,2.591877454891801,0.003077804795339034,0.06314472258964088,0.11898937012301758,0.834625585237518,0.16537441522814333,0.21638499885011697,0.3531974983634427,0.4483293293742463,0.1311348844319582,0.2512573880958371,-0.05148786155041307,0.4122270892257802,0.07592286211729515,0.0005980865574883865,1.0691879857331514,0.30978313949890435,4.0,0.0625764110009186,0.07861142687033862,0.8300436097197235,0.5999702428234741,0.02876855439535575,1.0,0.1805766707402654,0.04072670540335821,0.1682729827298317,0.12925360904773697,0.07712372471723938,-0.48306668759323657,0.08351692825817736,0.48135414422722533,0.0,0.0,0.4982609539292753,0.1910162396961823,0.11573657876579091,0.15072231728117913,0.5425248611718416,0.05248401901917532,0.11768367153126746,0.757596742361784,0.07223556883400306,0.003695946962125163,0.47810285724699497,0.5182011623983271,0.7626218128716573,0.4282242660410702,0.31903773453086615,0.2310702430550009,0.021667758366675116,0.047745772360940464,extension,0.7683754587778822,0.0004795290765713389,0.25566860468825325,,0.27394237331460203,0.37326392466089536,0.30118601373396814,0.2423934728722088
