best_validation_mse,epoch,learning_rate,stage,train_loss,validation_mae,validation_mse
0.2682359705997941,1,0.0001,backbone,0.4292627892573364,0.3661207642098041,0.2682359705997941
0.24270368644051504,2,0.0001,backbone,0.2946793400333263,0.3402520417094272,0.24270368644051504
0.2312643502731561,3,0.0001,backbone,0.27789356114226393,0.3265180575224552,0.2312643502731561
0.2257039205142477,4,0.0001,backbone,0.2695055826334283,0.3208906445052641,0.2257039205142477
0.2218033208612671,5,0.0001,backbone,0.26441477588377893,0.31632863959460655,0.2218033208612671
0.21913750576865676,6,0.0001,backbone,0.2610907283378765,0.3139483689188998,0.21913750576865676
0.2171129017397787,7,0.0001,backbone,0.25883041354245506,0.310215928423318,0.2171129017397787
0.21611322328350296,8,0.0001,backbone,0.25726866265176795,0.3090437458971868,0.21611322328350296
0.21577502970631124,9,0.0001,backbone,0.2561645602399949,0.30899401539623966,0.21577502970631124
0.21471318878406223,10,0.0001,backbone,0.2552992927376181,0.3070527992103289,0.21471318878406223
0.21244954293720777,1,0.0001,model,0.25374052091501653,0.30395033061607524,0.21244954293720777
0.21244954293720777,2,0.0001,model,0.2524584733764641,0.30386927140217085,0.2125149789917795
0.21154495990577557,3,0.0001,model,0.2518473085947335,0.3029484197234315,0.21154495990577557
0.21137057166068188,4,0.0001,model,0.2513055865711067,0.3020832649355077,0.21137057166068188
0.21137057166068188,5,0.0001,model,0.2508491767512169,0.30480421501363014,0.21256526743676596
0.2109745498345607,6,0.0001,model,0.25027493099332787,0.3022317638113326,0.2109745498345607
0.20954866584257587,7,0.0001,model,0.24948034205590375,0.29928900083896404,0.20954866584257587
0.2089547288999627,8,0.0001,model,0.24855131140793674,0.30041322797258324,0.2089547288999627
0.2089547288999627,9,0.0001,model,0.24756644311128184,0.3045736747945044,0.2109248069216529
0.2089547288999627,10,0.0001,model,0.2467467429523822,0.30196940645539416,0.21025063569837063
0.2089547288999627,11,0.0001,model,0.2458727811172139,0.304596353691315,0.21089053538564415
